step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
15200,3984588800,19777.1,1785938409.9,3.2456,0.100,1.0000,202768
15220,3989831680,19802.9,1785938435.8,3.2410,0.099,1.0000,203109
15240,3995074560,19828.7,1785938461.6,3.2427,0.102,1.0000,202950
15260,4000317440,19858.0,1785938490.9,3.2558,0.104,1.0000,178975
15280,4005560320,19883.8,1785938516.6,3.2989,0.101,1.0000,203768
15300,4010803200,19909.4,1785938542.3,3.2651,0.101,1.0000,204086
15320,4016046080,19935.1,1785938568.0,3.3036,0.097,1.0000,204394
15340,4021288960,19960.8,1785938593.6,3.2191,0.101,1.0000,204337
15360,4026531840,19986.4,1785938619.3,3.1827,0.102,1.0000,204440
15380,4031774720,20012.1,1785938644.9,3.1924,0.092,1.0000,204373
15400,4037017600,20037.7,1785938670.6,3.2004,0.093,1.0000,204192
15420,4042260480,20063.4,1785938696.3,3.2440,0.099,1.0000,204178
15440,4047503360,20089.1,1785938721.9,3.2683,0.101,1.0000,204153
15460,4052746240,20114.8,1785938747.6,3.2919,0.105,1.0000,204183
15480,4057989120,20140.4,1785938773.3,3.1963,0.100,1.0000,204168
15500,4063232000,20166.1,1785938799.0,3.2031,0.101,1.0000,204151
15520,4068474880,20195.9,1785938828.7,3.2427,0.106,1.0000,176274
15540,4073717760,20221.5,1785938854.3,3.2470,0.098,1.0000,204775
15560,4078960640,20247.1,1785938879.9,3.1726,0.103,1.0000,204813
15580,4084203520,20272.7,1785938905.5,3.2458,0.109,1.0000,204768
15600,4089446400,20298.3,1785938931.1,3.3071,0.097,1.0000,204743
15620,4094689280,20323.9,1785938956.8,3.2313,0.098,1.0000,204598
15640,4099932160,20349.5,1785938982.4,3.2091,0.105,1.0000,204581
15660,4105175040,20375.2,1785939008.0,3.2269,0.095,1.0000,204597
15680,4110417920,20400.8,1785939033.6,3.1860,0.100,1.0000,204646
15700,4115660800,20426.5,1785939059.3,3.2103,0.104,1.0000,204122
15720,4120903680,20452.1,1785939085.0,3.2035,0.108,1.0000,204157
15740,4126146560,20477.8,1785939110.7,3.2191,0.103,1.0000,204301
15760,4131389440,20507.3,1785939140.1,3.2284,0.102,1.0000,178085
15780,4136632320,20533.1,1785939165.9,3.2177,0.104,1.0000,203104
15800,4141875200,20558.8,1785939191.6,3.2424,0.102,1.0000,203789
15820,4147118080,20584.5,1785939217.3,3.2387,0.094,1.0000,204302
15840,4152360960,20610.1,1785939243.0,3.2606,0.098,1.0000,204264
15860,4157603840,20635.8,1785939268.6,3.2358,0.094,1.0000,204314
15880,4162846720,20661.4,1785939294.3,3.2218,0.097,1.0000,204319
15900,4168089600,20687.1,1785939320.0,3.1439,0.108,1.0000,204088
15920,4173332480,20712.8,1785939345.6,3.1906,0.099,1.0000,204358
15940,4178575360,20738.4,1785939371.3,3.2604,0.099,1.0000,204422
15960,4183818240,20764.0,1785939396.9,3.1935,0.096,1.0000,204720
15980,4189061120,20789.7,1785939422.5,3.2651,0.101,1.0000,204638
16000,4194304000,20815.3,1785939448.1,3.1646,0.100,1.0000,204550
16020,4199546880,20844.7,1785939477.6,3.2426,0.099,1.0000,178293
16040,4204789760,20870.4,1785939503.2,3.2733,0.090,1.0000,204394
16060,4210032640,20896.0,1785939528.9,3.2467,0.100,1.0000,204258
16080,4215275520,20921.7,1785939554.6,3.1719,0.100,1.0000,204153
16100,4220518400,20947.4,1785939580.2,3.2180,0.104,1.0000,204271
16120,4225761280,20973.0,1785939605.9,3.2586,0.095,1.0000,204452
16140,4231004160,20998.7,1785939631.5,3.2579,0.102,1.0000,204259
16160,4236247040,21024.3,1785939657.2,3.2477,0.101,1.0000,204249
16180,4241489920,21050.0,1785939682.9,3.2191,0.111,1.0000,204254
16200,4246732800,21075.7,1785939708.6,3.2688,0.095,1.0000,204158
16220,4251975680,21101.4,1785939734.2,3.2233,0.100,1.0000,204217
16240,4257218560,21127.1,1785939759.9,3.1943,0.092,1.0000,204086
16260,4262461440,21156.9,1785939789.7,3.2156,0.100,1.0000,175804
16280,4267704320,21182.5,1785939815.3,3.2238,0.105,1.0000,204729
16300,4272947200,21208.1,1785939841.0,3.1704,0.098,1.0000,204648
16320,4278190080,21233.7,1785939866.6,3.2156,0.099,1.0000,204634
16340,4283432960,21259.4,1785939892.2,3.2279,0.106,1.0000,204425
16360,4288675840,21285.0,1785939917.9,3.3129,0.106,1.0000,204383
16380,4293918720,21310.6,1785939943.5,3.2423,0.098,1.0000,204692
16400,4299161600,21336.3,1785939969.1,3.2124,0.099,1.0000,204506
16420,4304404480,21361.9,1785939994.7,3.2894,0.100,1.0000,204741
16440,4309647360,21387.5,1785940020.4,3.2642,0.101,1.0000,204573
16460,4314890240,21413.2,1785940046.0,3.1854,0.099,1.0000,204454
16480,4320133120,21438.8,1785940071.7,3.1671,0.097,1.0000,204193
16500,4325376000,21464.5,1785940097.3,3.2392,0.092,1.0000,204568
16520,4330618880,21494.2,1785940127.0,3.2475,0.096,1.0000,176358
16540,4335861760,21519.8,1785940152.7,3.1827,0.099,1.0000,204369
16560,4341104640,21545.5,1785940178.3,3.2542,0.098,1.0000,204674
16580,4346347520,21571.1,1785940204.0,3.2076,0.093,1.0000,204230
16600,4351590400,21596.8,1785940229.6,3.2043,0.097,1.0000,204512
16620,4356833280,21622.4,1785940255.3,3.1818,0.098,1.0000,204543
16640,4362076160,21648.1,1785940281.0,3.2229,0.095,1.0000,203964
16660,4367319040,21673.7,1785940306.6,3.2405,0.098,1.0000,204590
16680,4372561920,21699.4,1785940332.2,3.1377,0.097,1.0000,204565
16700,4377804800,21725.0,1785940357.8,3.1797,0.096,1.0000,204589
16720,4383047680,21750.7,1785940383.5,3.2508,0.099,1.0000,204294
16740,4388290560,21776.3,1785940409.2,3.2178,0.100,1.0000,204383
16760,4393533440,21806.2,1785940439.0,3.2402,0.103,1.0000,175609
16780,4398776320,21831.8,1785940464.7,3.2653,0.097,1.0000,204510
16800,4404019200,21857.5,1785940490.3,3.2331,0.101,1.0000,204127
16820,4409262080,21883.2,1785940516.0,3.1874,0.097,1.0000,203939
16840,4414504960,21908.9,1785940541.7,3.2614,0.096,1.0000,204176
16860,4419747840,21934.5,1785940567.4,3.2071,0.099,1.0000,204328
16880,4424990720,21960.2,1785940593.0,3.2475,0.100,1.0000,204451
16900,4430233600,21985.8,1785940618.6,3.2578,0.098,1.0000,204638
16920,4435476480,22011.4,1785940644.3,3.2385,0.104,1.0000,204657
16940,4440719360,22037.1,1785940669.9,3.2668,0.103,1.0000,204424
16960,4445962240,22062.7,1785940695.6,3.2385,0.100,1.0000,204438
16980,4451205120,22088.3,1785940721.2,3.2232,0.094,1.0000,204529
17000,4456448000,22114.0,1785940746.9,3.2202,0.093,1.0000,204061
17020,4461690880,22143.8,1785940776.6,3.1819,0.095,1.0000,176225
17040,4466933760,22169.5,1785940802.3,3.2508,0.100,1.0000,203975
17060,4472176640,22195.2,1785940828.0,3.2001,0.103,1.0000,204047
17080,4477419520,22220.9,1785940853.7,3.1550,0.096,1.0000,204149
17100,4482662400,22246.5,1785940879.4,3.2666,0.093,1.0000,204087
17120,4487905280,22272.2,1785940905.0,3.2444,0.095,1.0000,204453
17140,4493148160,22297.9,1785940930.7,3.2644,0.099,1.0000,204068
17160,4498391040,22323.5,1785940956.4,3.2152,0.094,1.0000,204377
17180,4503633920,22349.2,1785940982.1,3.2032,0.097,1.0000,204004
17200,4508876800,22374.9,1785941007.8,3.1845,0.097,1.0000,204299
17220,4514119680,22400.5,1785941033.4,3.2793,0.094,1.0000,204432
17240,4519362560,22426.2,1785941059.1,3.2039,0.100,1.0000,204329
17260,4524605440,22455.6,1785941088.5,3.2150,0.097,1.0000,178312
17280,4529848320,22481.3,1785941114.2,3.2663,0.100,1.0000,203708
17300,4535091200,22507.0,1785941139.8,3.2052,0.099,1.0000,204664
17320,4540334080,22532.6,1785941165.5,3.2267,0.096,1.0000,204356
17340,4545576960,22558.3,1785941191.1,3.2381,0.092,1.0000,204462
17360,4550819840,22583.9,1785941216.8,3.2474,0.100,1.0000,204304
17380,4556062720,22609.6,1785941242.5,3.1817,0.098,1.0000,204088
17400,4561305600,22635.3,1785941268.2,3.2390,0.108,1.0000,204057
17420,4566548480,22661.0,1785941293.9,3.2151,0.100,1.0000,204011
17440,4571791360,22686.7,1785941319.5,3.2180,0.092,1.0000,204378
17460,4577034240,22712.3,1785941345.2,3.2529,0.096,1.0000,204384
17480,4582277120,22738.0,1785941370.8,3.2433,0.095,1.0000,204238
17500,4587520000,22763.6,1785941396.5,3.2502,0.094,1.0000,204310
17520,4592762880,22793.2,1785941426.0,3.1547,0.098,1.0000,177518
17540,4598005760,22818.9,1785941451.7,3.2674,0.096,1.0000,204181
17560,4603248640,22844.5,1785941477.4,3.1928,0.091,1.0000,204359
17580,4608491520,22870.2,1785941503.1,3.2583,0.097,1.0000,203805
17600,4613734400,22896.0,1785941528.8,3.2217,0.098,1.0000,203746
17620,4618977280,22921.6,1785941554.4,3.1888,0.105,1.0000,204561
17640,4624220160,22947.2,1785941580.1,3.1962,0.100,1.0000,204351
17660,4629463040,22972.9,1785941605.8,3.2322,0.093,1.0000,204358
17680,4634705920,22998.6,1785941631.5,3.1641,0.090,1.0000,204018
17700,4639948800,23024.3,1785941657.1,3.2195,0.099,1.0000,204319
17720,4645191680,23049.9,1785941682.8,3.1334,0.098,1.0000,204386
17740,4650434560,23075.6,1785941708.4,3.1977,0.093,1.0000,204295
17760,4655677440,23105.6,1785941738.5,3.1818,0.096,1.0000,174636
17780,4660920320,23131.3,1785941764.1,3.2177,0.097,1.0000,204215
17800,4666163200,23157.0,1785941789.8,3.2118,0.098,1.0000,204050
17820,4671406080,23182.6,1785941815.5,3.2266,0.096,1.0000,204167
17840,4676648960,23208.3,1785941841.2,3.2557,0.095,1.0000,204175
17860,4681891840,23234.0,1785941866.8,3.2226,0.092,1.0000,204258
17880,4687134720,23259.6,1785941892.5,3.1779,0.103,1.0000,204368
17900,4692377600,23285.3,1785941918.1,3.2014,0.099,1.0000,204538
17920,4697620480,23310.9,1785941943.8,3.2261,0.092,1.0000,204596
17940,4702863360,23336.5,1785941969.4,3.2285,0.101,1.0000,204552
17960,4708106240,23362.2,1785941995.1,3.1752,0.093,1.0000,204316
17980,4713349120,23387.9,1785942020.8,3.2546,0.098,1.0000,204013
18000,4718592000,23413.6,1785942046.4,3.2288,0.098,1.0000,204199
18020,4723834880,23443.3,1785942076.2,3.2429,0.095,1.0000,176071
18040,4729077760,23469.0,1785942101.9,3.2246,0.100,1.0000,204306
18060,4734320640,23494.7,1785942127.5,3.1814,0.092,1.0000,204189
18080,4739563520,23520.4,1785942153.2,3.2173,0.095,1.0000,204263
18100,4744806400,23546.0,1785942178.8,3.2451,0.095,1.0000,204532
18120,4750049280,23571.7,1785942204.5,3.1783,0.099,1.0000,204215
18140,4755292160,23597.3,1785942230.2,3.2434,0.099,1.0000,204323
18160,4760535040,23623.0,1785942255.8,3.2565,0.098,1.0000,204349
18180,4765777920,23648.6,1785942281.5,3.2314,0.094,1.0000,204586
18200,4771020800,23674.2,1785942307.1,3.2193,0.096,1.0000,204630
18220,4776263680,23699.9,1785942332.7,3.2207,0.098,1.0000,204364
18240,4781506560,23725.5,1785942358.4,3.1915,0.087,1.0000,204519
18260,4786749440,23755.2,1785942388.0,3.1298,0.091,1.0000,176849
18280,4791992320,23780.8,1785942413.6,3.2135,0.095,1.0000,204529
18300,4797235200,23806.5,1785942439.3,3.1601,0.101,1.0000,204211
18320,4802478080,23832.1,1785942465.0,3.2349,0.089,1.0000,204520
18340,4807720960,23857.7,1785942490.6,3.2334,0.091,1.0000,204457
18360,4812963840,23883.4,1785942516.2,3.1979,0.095,1.0000,204748
18380,4818206720,23909.0,1785942541.9,3.1735,0.096,1.0000,204345
18400,4823449600,23934.6,1785942567.5,3.2114,0.092,1.0000,204581
18420,4828692480,23960.3,1785942593.1,3.1372,0.098,1.0000,204666
18440,4833935360,23985.9,1785942618.7,3.2030,0.098,1.0000,204631
18460,4839178240,24011.5,1785942644.3,3.2365,0.097,1.0000,204678
18480,4844421120,24037.1,1785942670.0,3.2726,0.093,1.0000,204410
18500,4849664000,24062.8,1785942695.6,3.2188,0.097,1.0000,204451
18520,4854906880,24092.7,1785942725.6,3.2492,0.089,1.0000,175229
18540,4860149760,24118.3,1785942751.2,3.2052,0.097,1.0000,204771
18560,4865392640,24143.9,1785942776.8,3.2047,0.090,1.0000,204789
18580,4870635520,24169.5,1785942802.4,3.1945,0.106,1.0000,204594
18600,4875878400,24195.1,1785942828.0,3.2637,0.095,1.0000,204743
18620,4881121280,24220.7,1785942853.6,3.2078,0.093,1.0000,204767
18640,4886364160,24246.4,1785942879.2,3.2129,0.100,1.0000,204745
18660,4891607040,24272.0,1785942904.8,3.2367,0.094,1.0000,204460
18680,4896849920,24297.6,1785942930.5,3.1908,0.098,1.0000,204683
18700,4902092800,24323.2,1785942956.1,3.1869,0.100,1.0000,204540
18720,4907335680,24348.9,1785942981.7,3.1626,0.095,1.0000,204449
18740,4912578560,24374.5,1785943007.4,3.1413,0.097,1.0000,204677
18760,4917821440,24403.9,1785943036.8,3.2853,0.095,1.0000,178313
18780,4923064320,24429.5,1785943062.4,3.1107,0.093,1.0000,204673
18800,4928307200,24455.2,1785943088.0,3.2247,0.094,1.0000,204402
18820,4933550080,24480.8,1785943113.7,3.2418,0.096,1.0000,204393
18840,4938792960,24506.5,1785943139.3,3.2065,0.091,1.0000,204544
18860,4944035840,24532.1,1785943164.9,3.2357,0.096,1.0000,204587
18880,4949278720,24557.7,1785943190.6,3.1985,0.090,1.0000,204407
18900,4954521600,24583.3,1785943216.2,3.2297,0.095,1.0000,204695
18920,4959764480,24609.0,1785943241.8,3.1935,0.095,1.0000,204555
18940,4965007360,24634.6,1785943267.5,3.2112,0.094,1.0000,204447
18960,4970250240,24660.2,1785943293.1,3.2684,0.095,1.0000,204552
18980,4975493120,24685.9,1785943318.8,3.1816,0.092,1.0000,204367
19000,4980736000,24711.5,1785943344.4,3.2201,0.096,1.0000,204443
19020,4985978880,24741.3,1785943374.2,3.2080,0.096,1.0000,175968
19040,4991221760,24767.0,1785943399.8,3.1674,0.094,1.0000,204543
19060,4996464640,24792.6,1785943425.5,3.1798,0.094,1.0000,204493
19080,5001707520,24818.3,1785943451.1,3.2498,0.099,1.0000,204251
19100,5006950400,24844.0,1785943476.8,3.1983,0.098,1.0000,204162
19120,5012193280,24869.6,1785943502.5,3.1775,0.093,1.0000,204336
19140,5017436160,24895.3,1785943528.1,3.2216,0.095,1.0000,204467
19160,5022679040,24920.9,1785943553.7,3.1834,0.093,1.0000,204664
19180,5027921920,24946.5,1785943579.4,3.1558,0.100,1.0000,204563
19200,5033164800,24972.1,1785943605.0,3.1996,0.095,1.0000,204487
19220,5038407680,24997.8,1785943630.6,3.1849,0.104,1.0000,204526
19240,5043650560,25023.4,1785943656.2,3.1709,0.090,1.0000,204839
19260,5048893440,25053.3,1785943686.1,3.2067,0.093,1.0000,175374
19280,5054136320,25078.9,1785943711.8,3.2111,0.092,1.0000,204440
19300,5059379200,25104.6,1785943737.4,3.2438,0.092,1.0000,204468
19320,5064622080,25130.2,1785943763.1,3.1622,0.094,1.0000,204332
19340,5069864960,25156.0,1785943788.9,3.1555,0.101,1.0000,203204
19360,5075107840,25181.8,1785943814.6,3.2030,0.091,1.0000,203528
19380,5080350720,25207.5,1785943840.3,3.1471,0.087,1.0000,203991
19400,5085593600,25233.2,1785943866.1,3.1570,0.091,1.0000,203801
19420,5090836480,25258.9,1785943891.7,3.2174,0.099,1.0000,204290
19440,5096079360,25284.5,1785943917.4,3.2315,0.092,1.0000,204425
19460,5101322240,25310.2,1785943943.0,3.1803,0.093,1.0000,204326
19480,5106565120,25335.8,1785943968.7,3.2662,0.093,1.0000,204455
19500,5111808000,25361.5,1785943994.3,3.1791,0.090,1.0000,204252
19520,5117050880,25391.2,1785944024.1,3.1728,0.094,1.0000,176353
19540,5122293760,25416.8,1785944049.7,3.2020,0.090,1.0000,204610
19560,5127536640,25442.5,1785944075.4,3.2238,0.094,1.0000,204287
19580,5132779520,25468.1,1785944101.0,3.1749,0.102,1.0000,204653
19600,5138022400,25493.7,1785944126.6,3.2376,0.092,1.0000,204641
19620,5143265280,25519.4,1785944152.3,3.2275,0.093,1.0000,204259
19640,5148508160,25545.0,1785944177.9,3.2204,0.097,1.0000,204693
19660,5153751040,25570.7,1785944203.5,3.2418,0.093,1.0000,204469
19680,5158993920,25596.3,1785944229.2,3.1948,0.097,1.0000,204400
19700,5164236800,25622.0,1785944254.8,3.2414,0.091,1.0000,204377
19720,5169479680,25647.6,1785944280.5,3.2209,0.092,1.0000,204408
19740,5174722560,25673.3,1785944306.1,3.1905,0.091,1.0000,204526
19760,5179965440,25702.6,1785944335.5,3.2348,0.093,1.0000,178448
19780,5185208320,25728.3,1785944361.1,3.1686,0.100,1.0000,204604
19800,5190451200,25753.9,1785944386.8,3.2299,0.088,1.0000,204410
19820,5195694080,25779.6,1785944412.4,3.2127,0.094,1.0000,204364
19840,5200936960,25805.2,1785944438.1,3.2412,0.089,1.0000,204315
19860,5206179840,25830.8,1785944463.7,3.1655,0.087,1.0000,204633
19880,5211422720,25856.5,1785944489.4,3.1832,0.092,1.0000,204359
19900,5216665600,25882.1,1785944515.0,3.2994,0.096,1.0000,204667
19920,5221908480,25907.7,1785944540.6,3.2015,0.093,1.0000,204842
19940,5227151360,25933.3,1785944566.2,3.1908,0.095,1.0000,204582
19960,5232394240,25959.0,1785944591.9,3.2084,0.092,1.0000,204157
19980,5237637120,25984.7,1785944617.5,3.2614,0.096,1.0000,204500
20000,5242880000,26010.3,1785944643.1,3.2483,0.093,1.0000,204495
20020,5248122880,26040.2,1785944673.1,3.1718,0.092,1.0000,175289
20040,5253365760,26065.8,1785944698.7,3.1605,0.093,1.0000,204620
20060,5258608640,26091.5,1785944724.3,3.1889,0.093,1.0000,204499
20080,5263851520,26117.1,1785944749.9,3.1711,0.091,1.0000,204750
20100,5269094400,26142.7,1785944775.6,3.2234,0.092,1.0000,204427
20120,5274337280,26168.3,1785944801.2,3.3161,0.092,1.0000,204611
20140,5279580160,26194.0,1785944826.8,3.1856,0.089,1.0000,204572
20160,5284823040,26219.6,1785944852.4,3.2288,0.093,1.0000,204594
20180,5290065920,26245.2,1785944878.1,3.2396,0.089,1.0000,204703
20200,5295308800,26270.8,1785944903.7,3.1554,0.094,1.0000,204808
20220,5300551680,26296.4,1785944929.3,3.1919,0.090,1.0000,204670
20240,5305794560,26322.0,1785944954.9,3.2407,0.093,1.0000,204704
20260,5311037440,26352.0,1785944984.9,3.1983,0.092,1.0000,174808
20280,5316280320,26377.6,1785945010.5,3.2305,0.097,1.0000,204817
20300,5321523200,26403.2,1785945036.1,3.2113,0.097,1.0000,204797
20320,5326766080,26428.8,1785945061.7,3.2771,0.093,1.0000,204831
20340,5332008960,26454.4,1785945087.2,3.2295,0.097,1.0000,205056
20360,5337251840,26480.0,1785945112.9,3.1659,0.091,1.0000,204524
20380,5342494720,26505.7,1785945138.5,3.1703,0.095,1.0000,204481
20400,5347737600,26531.3,1785945164.2,3.2582,0.092,1.0000,204353
20420,5352980480,26556.9,1785945189.8,3.2683,0.087,1.0000,204561
20440,5358223360,26582.6,1785945215.4,3.2082,0.097,1.0000,204621
20460,5363466240,26608.2,1785945241.0,3.1709,0.097,1.0000,204663
20480,5368709120,26633.8,1785945266.6,3.1744,0.095,1.0000,204768
20500,5373952000,26659.4,1785945292.2,3.1844,0.092,1.0000,204908
20520,5379194880,26689.3,1785945322.1,3.1713,0.090,1.0000,175266
20540,5384437760,26714.9,1785945347.7,3.2248,0.092,1.0000,204799
20560,5389680640,26740.5,1785945373.4,3.2068,0.090,1.0000,204709
20580,5394923520,26766.2,1785945399.0,3.2466,0.097,1.0000,204329
20600,5400166400,26791.8,1785945424.7,3.2069,0.091,1.0000,204340
20620,5405409280,26817.5,1785945450.3,3.1738,0.092,1.0000,204299
20640,5410652160,26843.1,1785945475.9,3.1936,0.089,1.0000,204782
20660,5415895040,26868.7,1785945501.6,3.2304,0.095,1.0000,204603
20680,5421137920,26894.3,1785945527.2,3.1770,0.093,1.0000,204614
20700,5426380800,26920.0,1785945552.8,3.1842,0.090,1.0000,204367
20720,5431623680,26945.6,1785945578.5,3.1640,0.089,1.0000,204646
20740,5436866560,26971.3,1785945604.2,3.1910,0.091,1.0000,203980
20760,5442109440,27001.4,1785945634.2,3.2551,0.094,1.0000,174419
20780,5447352320,27027.1,1785945659.9,3.2315,0.095,1.0000,203815
20800,5452595200,27052.8,1785945685.6,3.1903,0.093,1.0000,204209
20820,5457838080,27078.4,1785945711.3,3.1253,0.092,1.0000,204418
20840,5463080960,27104.0,1785945736.9,3.1899,0.089,1.0000,204811
20860,5468323840,27129.6,1785945762.5,3.1572,0.087,1.0000,204541
20880,5473566720,27155.3,1785945788.2,3.2378,0.090,1.0000,204365
20900,5478809600,27180.9,1785945813.8,3.1738,0.091,1.0000,204689
20920,5484052480,27206.5,1785945839.3,3.2082,0.090,1.0000,204985
20940,5489295360,27232.1,1785945864.9,3.2218,0.089,1.0000,204839
20960,5494538240,27257.7,1785945890.5,3.2282,0.090,1.0000,204797
20980,5499781120,27283.3,1785945916.2,3.2405,0.095,1.0000,204402
21000,5505024000,27309.1,1785945941.9,3.2396,0.094,1.0000,203658
21020,5510266880,27339.0,1785945971.8,3.1310,0.090,1.0000,175373
21040,5515509760,27364.7,1785945997.5,3.2720,0.098,1.0000,203930
21060,5520752640,27390.4,1785946023.2,3.2102,0.092,1.0000,204240
21080,5525995520,27416.0,1785946048.8,3.2167,0.087,1.0000,204580
21100,5531238400,27441.6,1785946074.5,3.1747,0.094,1.0000,204558
21120,5536481280,27467.3,1785946100.1,3.2230,0.095,1.0000,204285
21140,5541724160,27493.0,1785946125.8,3.2438,0.093,1.0000,204170
21160,5546967040,27518.6,1785946151.4,3.2166,0.089,1.0000,204734
21180,5552209920,27544.3,1785946177.1,3.2014,0.092,1.0000,204044
21200,5557452800,27570.0,1785946202.8,3.2307,0.094,1.0000,203790
21220,5562695680,27595.7,1785946228.6,3.2308,0.093,1.0000,203515
21240,5567938560,27621.5,1785946254.4,3.2783,0.092,1.0000,203515
21260,5573181440,27650.8,1785946283.6,3.1566,0.092,1.0000,179029
21280,5578424320,27676.4,1785946309.3,3.1258,0.091,1.0000,204415
21300,5583667200,27702.1,1785946334.9,3.1612,0.091,1.0000,204473
21320,5588910080,27727.7,1785946360.6,3.2396,0.095,1.0000,204384
21340,5594152960,27753.4,1785946386.2,3.1443,0.089,1.0000,204550
21360,5599395840,27779.0,1785946411.9,3.2242,0.093,1.0000,204488
21380,5604638720,27804.6,1785946437.5,3.1878,0.091,1.0000,204610
21400,5609881600,27830.3,1785946463.1,3.2467,0.091,1.0000,204372
21420,5615124480,27855.9,1785946488.8,3.2264,0.094,1.0000,204347
21440,5620367360,27881.6,1785946514.5,3.2146,0.089,1.0000,204065
21460,5625610240,27907.3,1785946540.2,3.1426,0.095,1.0000,204060
21480,5630853120,27933.0,1785946565.8,3.1628,0.097,1.0000,204347
21500,5636096000,27958.7,1785946591.5,3.1693,0.089,1.0000,204082
21520,5641338880,27988.5,1785946621.3,3.2161,0.086,1.0000,175978
21540,5646581760,28014.1,1785946647.0,3.1928,0.087,1.0000,204515
21560,5651824640,28039.8,1785946672.6,3.1700,0.088,1.0000,204336
21580,5657067520,28065.4,1785946698.3,3.1960,0.089,1.0000,204356
21600,5662310400,28091.0,1785946723.9,3.2121,0.090,1.0000,204525
21620,5667553280,28116.7,1785946749.6,3.1592,0.090,1.0000,204375
21640,5672796160,28142.4,1785946775.2,3.2082,0.093,1.0000,204218
21660,5678039040,28168.1,1785946800.9,3.1263,0.088,1.0000,204053
21680,5683281920,28193.8,1785946826.6,3.1648,0.088,1.0000,203810
21700,5688524800,28219.6,1785946852.4,3.1964,0.087,1.0000,203423
21720,5693767680,28245.3,1785946878.2,3.2071,0.089,1.0000,203713
21740,5699010560,28271.0,1785946903.9,3.2672,0.091,1.0000,203860
21760,5704253440,28300.6,1785946933.5,3.2391,0.094,1.0000,177092
21780,5709496320,28326.4,1785946959.2,3.1560,0.089,1.0000,203730
21800,5714739200,28352.1,1785946984.9,3.2220,0.088,1.0000,203893
21820,5719982080,28377.7,1785947010.5,3.2388,0.084,1.0000,204715
21840,5725224960,28403.3,1785947036.1,3.2480,0.090,1.0000,204934
21860,5730467840,28428.9,1785947061.7,3.1810,0.093,1.0000,204868
21880,5735710720,28454.5,1785947087.3,3.2135,0.088,1.0000,204754
21900,5740953600,28480.1,1785947112.9,3.1038,0.093,1.0000,204754
21920,5746196480,28505.6,1785947138.5,3.2369,0.091,1.0000,205014
21940,5751439360,28531.3,1785947164.1,3.2185,0.093,1.0000,204511
21960,5756682240,28556.9,1785947189.8,3.1939,0.085,1.0000,204625
21980,5761925120,28582.5,1785947215.4,3.1898,0.094,1.0000,204541
22000,5767168000,28608.2,1785947241.1,3.1253,0.091,1.0000,204219
22020,5772410880,28638.1,1785947270.9,3.1029,0.086,1.0000,175601
22040,5777653760,28663.7,1785947296.6,3.1664,0.090,1.0000,204317
22060,5782896640,28689.4,1785947322.2,3.1478,0.090,1.0000,204265
22080,5788139520,28715.1,1785947347.9,3.1037,0.091,1.0000,204279
22100,5793382400,28740.7,1785947373.5,3.1783,0.091,1.0000,204685
22120,5798625280,28766.3,1785947399.2,3.1539,0.094,1.0000,204458
22140,5803868160,28792.0,1785947424.8,3.1634,0.091,1.0000,204335
22160,5809111040,28817.6,1785947450.4,3.2256,0.090,1.0000,204648
22180,5814353920,28843.2,1785947476.1,3.2689,0.087,1.0000,204488
22200,5819596800,28868.8,1785947501.7,3.1914,0.087,1.0000,204729
22220,5824839680,28894.5,1785947527.4,3.2056,0.089,1.0000,204158
22240,5830082560,28920.2,1785947553.0,3.1858,0.089,1.0000,204370
22260,5835325440,28949.7,1785947582.5,3.2296,0.095,1.0000,177701
22280,5840568320,28975.3,1785947608.2,3.1821,0.090,1.0000,204413
22300,5845811200,29001.0,1785947633.9,3.1806,0.091,1.0000,204086
22320,5851054080,29026.7,1785947659.5,3.2581,0.090,1.0000,204268
22340,5856296960,29052.3,1785947685.2,3.2096,0.090,1.0000,204311
22360,5861539840,29078.0,1785947710.9,3.2721,0.092,1.0000,204198
22380,5866782720,29103.7,1785947736.6,3.1466,0.090,1.0000,204114
22400,5872025600,29129.4,1785947762.2,3.1898,0.087,1.0000,204318
22420,5877268480,29155.0,1785947787.9,3.1400,0.089,1.0000,204262
22440,5882511360,29180.7,1785947813.5,3.2363,0.091,1.0000,204431
22460,5887754240,29206.3,1785947839.2,3.1610,0.088,1.0000,204289
22480,5892997120,29232.0,1785947864.8,3.1277,0.086,1.0000,204537
22500,5898240000,29257.6,1785947890.5,3.1963,0.089,1.0000,204386
22520,5903482880,29287.6,1785947920.4,3.2152,0.085,1.0000,175060
22540,5908725760,29313.2,1785947946.1,3.1946,0.093,1.0000,204468
22560,5913968640,29338.9,1785947971.7,3.1995,0.093,1.0000,204212
22580,5919211520,29364.5,1785947997.4,3.2401,0.088,1.0000,204546
22600,5924454400,29390.2,1785948023.0,3.1417,0.094,1.0000,204360
22620,5929697280,29415.8,1785948048.7,3.1621,0.090,1.0000,204412
22640,5934940160,29441.5,1785948074.3,3.1788,0.088,1.0000,204345
22660,5940183040,29467.1,1785948100.0,3.1712,0.091,1.0000,204629
22680,5945425920,29492.8,1785948125.6,3.2142,0.085,1.0000,204283
22700,5950668800,29518.4,1785948151.3,3.2043,0.095,1.0000,204515
22720,5955911680,29544.1,1785948176.9,3.1592,0.089,1.0000,204150
