step,tokens,elapsed_s,loss,grad_norm,lr_mult
26740,7009730560,,2.8104,0.068,1.0000
26760,7014973440,,2.6827,0.064,1.0000
26780,7020216320,,2.7661,0.064,1.0000
26800,7025459200,,2.8169,0.069,1.0000
26820,7030702080,,2.7976,0.066,1.0000
26840,7035944960,,2.6711,0.062,1.0000
26860,7041187840,,2.7802,0.065,1.0000
26880,7046430720,,2.7736,0.062,1.0000
26900,7051673600,,2.8153,0.064,1.0000
26920,7056916480,,2.8664,0.063,1.0000
26940,7062159360,,2.7993,0.063,1.0000
26960,7067402240,,2.7619,0.063,1.0000
26980,7072645120,,2.8138,0.064,1.0000
27000,7077888000,,2.7284,0.066,1.0000
27020,7083130880,,2.7733,0.064,1.0000
27040,7088373760,,2.7320,0.063,1.0000
27060,7093616640,,2.7173,0.062,1.0000
27080,7098859520,,2.7253,0.063,1.0000
27100,7104102400,,2.6704,0.062,1.0000
27120,7109345280,,2.8174,0.065,1.0000
27140,7114588160,,2.7578,0.063,1.0000
27160,7119831040,,2.7104,0.065,1.0000
27180,7125073920,,2.7345,0.063,1.0000
27200,7130316800,,2.7714,0.064,1.0000
27220,7135559680,,2.7546,0.065,1.0000
27240,7140802560,,2.7840,0.067,1.0000
27260,7146045440,,2.7436,0.064,1.0000
27280,7151288320,,2.8031,0.065,1.0000
27300,7156531200,,2.7372,0.064,1.0000
27320,7161774080,,2.7251,0.064,1.0000
27340,7167016960,,2.7723,0.064,1.0000
27360,7172259840,,2.8219,0.064,1.0000
27380,7177502720,,2.7467,0.063,1.0000
27400,7182745600,,2.7369,0.063,1.0000
27420,7187988480,,2.7204,0.062,1.0000
27440,7193231360,,2.7136,0.064,1.0000
27460,7198474240,,2.7178,0.064,1.0000
27480,7203717120,,2.7249,0.061,1.0000
27500,7208960000,,2.8053,0.062,1.0000
27520,7214202880,,2.8108,0.065,1.0000
27540,7219445760,,2.8275,0.064,1.0000
27560,7224688640,,2.7301,0.063,1.0000
27580,7229931520,,2.7928,0.066,1.0000
27600,7235174400,,2.7627,0.063,1.0000
27620,7240417280,,2.7542,0.062,1.0000
27640,7245660160,,2.7614,0.062,1.0000
27660,7250903040,,2.7514,0.062,1.0000
27680,7256145920,,2.7974,0.062,1.0000
27700,7261388800,,2.6743,0.062,1.0000
27720,7266631680,,2.6855,0.064,1.0000
27740,7271874560,,2.7784,0.066,1.0000
27760,7277117440,,2.7578,0.065,1.0000
27780,7282360320,,2.7561,0.064,1.0000
27800,7287603200,,2.8183,0.063,1.0000
27820,7292846080,,2.7939,0.064,1.0000
27840,7298088960,,2.7191,0.062,1.0000
27860,7303331840,,2.7525,0.062,1.0000
27880,7308574720,,2.7738,0.064,1.0000
27900,7313817600,,2.7435,0.062,1.0000
27920,7319060480,,2.8202,0.062,1.0000
27940,7324303360,,2.7389,0.062,1.0000
27960,7329546240,,2.7893,0.065,1.0000
27980,7334789120,,2.7898,0.063,1.0000
28000,7340032000,,2.7785,0.064,1.0000
28020,7345274880,,2.7602,0.061,1.0000
28040,7350517760,,2.7340,0.063,1.0000
28060,7355760640,,2.8086,0.063,1.0000
28080,7361003520,,2.7965,0.065,1.0000
28100,7366246400,,2.7814,0.062,1.0000
28120,7371489280,,2.7446,0.063,1.0000
28140,7376732160,,2.7383,0.064,1.0000
28160,7381975040,,2.8083,0.062,1.0000
28180,7387217920,,2.7495,0.062,1.0000
28200,7392460800,,2.7937,0.061,1.0000
28220,7397703680,,2.7467,0.062,1.0000
28240,7402946560,,2.7973,0.066,1.0000
28260,7408189440,,2.8182,0.064,1.0000
28280,7413432320,,2.7115,0.062,1.0000
28300,7418675200,,2.7598,0.065,1.0000
28320,7423918080,,2.7717,0.064,1.0000
28340,7429160960,,2.7541,0.066,1.0000
28360,7434403840,,2.7646,0.064,1.0000
28380,7439646720,,2.7833,0.061,1.0000
28400,7444889600,,2.7405,0.064,1.0000
28420,7450132480,,2.7831,0.062,1.0000
28440,7455375360,,2.7442,0.063,1.0000
28460,7460618240,,2.6824,0.063,1.0000
28480,7465861120,,2.7406,0.062,1.0000
28500,7471104000,,2.8111,0.062,1.0000
28520,7476346880,,2.7559,0.061,1.0000
28540,7481589760,,2.7517,0.066,1.0000
28560,7486832640,,2.7472,0.062,1.0000
28580,7492075520,,2.7516,0.063,1.0000
28600,7497318400,,2.7733,0.064,1.0000
28620,7502561280,,2.7865,0.063,1.0000
28640,7507804160,,2.7494,0.064,1.0000
28660,7513047040,,2.7577,0.062,1.0000
28680,7518289920,,2.8436,0.061,1.0000
28700,7523532800,,2.7663,0.062,1.0000
28720,7528775680,,2.7854,0.064,1.0000
28740,7534018560,,2.7727,0.066,1.0000
28760,7539261440,,2.7402,0.062,1.0000
28780,7544504320,,2.8445,0.068,1.0000
28800,7549747200,,2.7197,0.062,1.0000
28820,7554990080,,2.8122,0.061,1.0000
28840,7560232960,,2.7745,0.062,1.0000
28860,7565475840,,2.7527,0.062,1.0000
28880,7570718720,,2.7533,0.061,1.0000
28900,7575961600,,2.7271,0.062,1.0000
28920,7581204480,,2.7267,0.062,1.0000
28940,7586447360,,2.7426,0.063,1.0000
28960,7591690240,,2.7219,0.063,1.0000
28980,7596933120,,2.6918,0.062,1.0000
29000,7602176000,,2.6913,0.060,1.0000
29020,7607418880,,2.7891,0.061,1.0000
29040,7612661760,,2.7328,0.062,1.0000
29060,7617904640,,2.7827,0.068,1.0000
29080,7623147520,,2.7814,0.064,1.0000
29100,7628390400,,2.7700,0.062,1.0000
29120,7633633280,,2.7750,0.064,1.0000
29140,7638876160,,2.8241,0.062,1.0000
29160,7644119040,,2.6901,0.082,1.0000
29180,7649361920,,2.7747,0.061,1.0000
29200,7654604800,,2.7225,0.062,1.0000
29220,7659847680,,2.8041,0.062,1.0000
29240,7665090560,,2.7679,0.063,1.0000
29260,7670333440,,2.8036,0.062,1.0000
29280,7675576320,,2.7930,0.062,1.0000
29300,7680819200,,2.7566,0.061,1.0000
29320,7686062080,,2.7557,0.061,1.0000
29340,7691304960,,2.7534,0.062,1.0000
29360,7696547840,,2.7292,0.063,1.0000
29380,7701790720,,2.7642,0.062,1.0000
29400,7707033600,,2.7496,0.060,1.0000
29420,7712276480,,2.7379,0.062,1.0000
29440,7717519360,,2.7006,0.061,1.0000
29460,7722762240,,2.7406,0.062,1.0000
29480,7728005120,,2.7736,0.061,1.0000
29500,7733248000,,2.7508,0.062,1.0000
29520,7738490880,,2.6993,0.062,1.0000
29540,7743733760,,2.7727,0.063,1.0000
29560,7748976640,,2.7724,0.062,1.0000
29580,7754219520,,2.7078,0.062,1.0000
29600,7759462400,,2.7391,0.062,1.0000
29620,7764705280,,2.6747,0.066,1.0000
29640,7769948160,,2.7458,0.063,1.0000
29660,7775191040,,2.7662,0.068,1.0000
29680,7780433920,,2.7193,0.064,1.0000
29700,7785676800,,2.6718,0.061,1.0000
29720,7790919680,,2.7828,0.062,1.0000
29740,7796162560,,2.7828,0.062,1.0000
29760,7801405440,,2.7418,0.063,1.0000
29780,7806648320,,2.8339,0.065,1.0000
29800,7811891200,,2.7989,0.063,1.0000
29820,7817134080,,2.7136,0.064,1.0000
29840,7822376960,,2.7548,0.062,1.0000
29860,7827619840,,2.7465,0.061,1.0000
29880,7832862720,,2.7074,0.061,1.0000
29900,7838105600,,2.7245,0.060,1.0000
29920,7843348480,,2.7508,0.062,1.0000
29940,7848591360,,2.7784,0.066,1.0000
29960,7853834240,,2.8180,0.061,1.0000
29980,7859077120,,2.7223,0.064,1.0000
30000,7864320000,,2.7994,0.063,1.0000
30020,7869562880,,2.7081,0.062,1.0000
30040,7874805760,,2.6946,0.060,1.0000
30060,7880048640,,2.7216,0.062,1.0000
30080,7885291520,,2.6844,0.062,1.0000
30100,7890534400,,2.7715,0.059,1.0000
30120,7895777280,,2.7446,0.061,1.0000
30140,7901020160,,2.7423,0.063,1.0000
30160,7906263040,,2.7932,0.060,1.0000
30180,7911505920,,2.7264,0.062,1.0000
30200,7916748800,,2.7490,0.061,1.0000
30220,7921991680,,2.7995,0.061,1.0000
30240,7927234560,,2.7845,0.061,1.0000
30260,7932477440,,2.7210,0.062,1.0000
30280,7937720320,,2.7349,0.061,1.0000
30300,7942963200,,2.7306,0.061,1.0000
30320,7948206080,,2.7329,0.061,1.0000
30340,7953448960,,2.7469,0.060,1.0000
30360,7958691840,,2.6846,0.059,1.0000
30380,7963934720,,2.7399,0.063,1.0000
30400,7969177600,,2.7240,0.065,1.0000
30420,7974420480,,2.7832,0.062,1.0000
30440,7979663360,,2.8105,0.062,1.0000
30460,7984906240,,2.7694,0.061,1.0000
30480,7990149120,,2.7170,0.065,1.0000
30500,7995392000,,2.7950,0.061,1.0000
30520,8000634880,,2.7905,0.061,1.0000
30540,8005877760,,2.7094,0.062,1.0000
30560,8011120640,,2.7230,0.063,1.0000
30580,8016363520,,2.7757,0.063,1.0000
30600,8021606400,,2.8071,0.062,1.0000
30620,8026849280,,2.7377,0.064,1.0000
30640,8032092160,,2.7489,0.063,1.0000
30660,8037335040,,2.7686,0.063,1.0000
30680,8042577920,,2.7744,0.061,1.0000
30700,8047820800,,2.7950,0.063,1.0000
30720,8053063680,,2.6831,0.062,1.0000
30740,8058306560,,2.7502,0.062,1.0000
30760,8063549440,,2.7891,0.063,1.0000
30780,8068792320,,2.7031,0.063,1.0000
30800,8074035200,,2.8200,0.062,1.0000
30820,8079278080,,2.7488,0.063,1.0000
30840,8084520960,,2.7337,0.060,1.0000
30860,8089763840,,2.6904,0.061,1.0000
30880,8095006720,,2.6870,0.062,1.0000
30900,8100249600,,2.7011,0.060,1.0000
30920,8105492480,,2.7674,0.064,1.0000
30940,8110735360,,2.7529,0.061,1.0000
30960,8115978240,,2.7438,0.062,1.0000
30980,8121221120,,2.7105,0.060,1.0000
31000,8126464000,,2.7801,0.062,1.0000
31020,8131706880,,2.7295,0.061,1.0000
31040,8136949760,,2.6919,0.061,1.0000
31060,8142192640,,2.7851,0.061,1.0000
31080,8147435520,,2.7440,0.061,1.0000
31100,8152678400,,2.7701,0.061,1.0000
31120,8157921280,,2.7939,0.061,1.0000
31140,8163164160,,2.7181,0.061,1.0000
31160,8168407040,,2.7816,0.063,1.0000
31180,8173649920,,2.8147,0.064,1.0000
31200,8178892800,,2.7575,0.059,1.0000
31220,8184135680,,2.8190,0.064,1.0000
31240,8189378560,,2.7348,0.060,1.0000
31260,8194621440,,2.7927,0.061,1.0000
31280,8199864320,,2.7041,0.060,1.0000
31300,8205107200,,2.7708,0.061,1.0000
31320,8210350080,,2.7207,0.063,1.0000
31340,8215592960,,2.8054,0.060,1.0000
31360,8220835840,,2.7663,0.061,1.0000
31380,8226078720,,2.7404,0.061,1.0000
31400,8231321600,,2.7007,0.059,1.0000
31420,8236564480,,2.7393,0.060,1.0000
31440,8241807360,,2.7362,0.062,1.0000
31460,8247050240,,2.7205,0.061,1.0000
31480,8252293120,,2.7326,0.065,1.0000
31500,8257536000,,2.7500,0.062,1.0000
31520,8262778880,,2.7253,0.061,1.0000
31540,8268021760,,2.7483,0.061,1.0000
31560,8273264640,,2.7331,0.060,1.0000
31580,8278507520,,2.6619,0.063,1.0000
31600,8283750400,,2.7783,0.063,1.0000
31620,8288993280,,2.7967,0.065,1.0000
31640,8294236160,,2.7465,0.060,1.0000
31660,8299479040,,2.7270,0.062,1.0000
31680,8304721920,,2.7537,0.061,1.0000
31700,8309964800,,2.7576,0.060,1.0000
31720,8315207680,,2.7819,0.060,1.0000
31740,8320450560,,2.7507,0.062,1.0000
31760,8325693440,,2.7654,0.066,1.0000
31780,8330936320,,2.8106,0.061,1.0000
31800,8336179200,,2.7227,0.063,1.0000
31820,8341422080,,2.7375,0.063,1.0000
31840,8346664960,,2.7375,0.063,1.0000
31860,8351907840,,2.7786,0.061,1.0000
31880,8357150720,,2.7293,0.061,1.0000
31900,8362393600,,2.7331,0.059,1.0000
31920,8367636480,,2.7291,0.066,1.0000
31940,8372879360,,2.7571,0.060,1.0000
31960,8378122240,,2.7815,0.060,1.0000
31980,8383365120,,2.7518,0.059,1.0000
32000,8388608000,,2.6714,0.060,1.0000
32020,8393850880,,2.7534,0.061,1.0000
32040,8399093760,,2.7567,0.063,1.0000
32060,8404336640,,2.6947,0.061,1.0000
32080,8409579520,,2.6974,0.061,1.0000
32100,8414822400,,2.7141,0.060,1.0000
32120,8420065280,,2.7281,0.061,1.0000
32140,8425308160,,2.7221,0.060,1.0000
32160,8430551040,,2.7687,0.059,1.0000
32180,8435793920,,2.7402,0.063,1.0000
32200,8441036800,,2.6800,0.061,1.0000
32220,8446279680,,2.7622,0.062,1.0000
32240,8451522560,,2.7004,0.059,1.0000
32260,8456765440,,2.7050,0.060,1.0000
32280,8462008320,,2.7739,0.061,1.0000
32300,8467251200,,2.7575,0.061,1.0000
32320,8472494080,,2.7240,0.060,1.0000
32340,8477736960,,2.6968,0.059,1.0000
32360,8482979840,,2.7723,0.061,1.0000
32380,8488222720,,2.7709,0.062,1.0000
32400,8493465600,,2.7560,0.068,1.0000
32420,8498708480,,2.7135,0.061,1.0000
32440,8503951360,,2.7003,0.060,1.0000
32460,8509194240,,2.7961,0.060,1.0000
32480,8514437120,,2.7518,0.061,1.0000
32500,8519680000,,2.6824,0.064,1.0000
32520,8524922880,,2.6845,0.061,1.0000
32540,8530165760,,2.7763,0.063,1.0000
32560,8535408640,,2.7873,0.061,1.0000
32580,8540651520,,2.7986,0.060,1.0000
32600,8545894400,,2.8093,0.062,1.0000
32620,8551137280,,2.7485,0.061,1.0000
32640,8556380160,,2.7856,0.062,1.0000
32660,8561623040,,2.7193,0.061,1.0000
32680,8566865920,,2.7322,0.059,1.0000
32700,8572108800,,2.7236,0.064,1.0000
32720,8577351680,,2.7468,0.064,1.0000
32740,8582594560,,2.8212,0.060,1.0000
32760,8587837440,,2.7213,0.060,1.0000
32780,8593080320,,2.7153,0.060,1.0000
32800,8598323200,,2.6590,0.060,1.0000
32820,8603566080,,2.7737,0.059,1.0000
32840,8608808960,,2.8036,0.061,1.0000
32860,8614051840,,2.7483,0.062,1.0000
32880,8619294720,,2.7696,0.061,1.0000
32900,8624537600,,2.7876,0.059,1.0000
32920,8629780480,,2.7663,0.063,1.0000
32940,8635023360,,2.7373,0.059,1.0000
32960,8640266240,,2.6825,0.060,1.0000
32980,8645509120,,2.7643,0.061,1.0000
33000,8650752000,,2.7377,0.064,1.0000
33020,8655994880,,2.7854,0.060,1.0000
33040,8661237760,,2.7824,0.070,1.0000
33060,8666480640,,2.7732,0.070,1.0000
33080,8671723520,,2.7192,0.060,1.0000
33100,8676966400,,2.7025,0.059,1.0000
33120,8682209280,,2.7155,0.060,1.0000
33140,8687452160,,2.7422,0.061,1.0000
33160,8692695040,,2.7382,0.060,1.0000
33180,8697937920,,2.7317,0.061,1.0000
33200,8703180800,,2.7255,0.059,1.0000
33220,8708423680,,2.7204,0.059,1.0000
33240,8713666560,,2.7897,0.061,1.0000
33260,8718909440,,2.7161,0.059,1.0000
33280,8724152320,,2.7291,0.063,1.0000
33300,8729395200,,2.7834,0.060,1.0000
33320,8734638080,,2.7132,0.060,1.0000
33340,8739880960,,2.7453,0.060,1.0000
33360,8745123840,,2.7250,0.064,1.0000
33380,8750366720,,2.7015,0.064,1.0000
33400,8755609600,,2.7536,0.060,1.0000
33420,8760852480,,2.6645,0.060,1.0000
33440,8766095360,,2.7668,0.059,1.0000
33460,8771338240,,2.8628,0.061,1.0000
33480,8776581120,,2.7132,0.061,1.0000
33500,8781824000,,2.7683,0.061,1.0000
33520,8787066880,,2.8314,0.063,1.0000
33540,8792309760,,2.6773,0.062,1.0000
33560,8797552640,,2.7203,0.060,1.0000
33580,8802795520,,2.7151,0.062,1.0000
33600,8808038400,,2.7040,0.061,1.0000
33620,8813281280,,2.6921,0.063,1.0000
33640,8818524160,,2.7435,0.060,1.0000
33660,8823767040,,2.7854,0.061,1.0000
33680,8829009920,,2.7131,0.059,1.0000
33700,8834252800,,2.6963,0.060,1.0000
33720,8839495680,,2.6698,0.062,1.0000
33740,8844738560,,2.7563,0.058,1.0000
33760,8849981440,,2.7535,0.059,1.0000
33780,8855224320,,2.7324,0.060,1.0000
33800,8860467200,,2.6975,0.060,1.0000
33820,8865710080,,2.7242,0.060,1.0000
33840,8870952960,,2.7327,0.060,1.0000
33860,8876195840,,2.7214,0.060,1.0000
33880,8881438720,,2.6964,0.059,1.0000
33900,8886681600,,2.7137,0.060,1.0000
33920,8891924480,,2.7131,0.062,1.0000
33940,8897167360,,2.7259,0.060,1.0000
33960,8902410240,,2.7306,0.061,1.0000
33980,8907653120,,2.7193,0.067,1.0000
34000,8912896000,,2.7542,0.063,1.0000
34020,8918138880,,2.7303,0.061,1.0000
34040,8923381760,,2.6679,0.058,1.0000
34060,8928624640,,2.7241,0.060,1.0000
34080,8933867520,,2.7111,0.065,1.0000
34100,8939110400,,2.7162,0.060,1.0000
34120,8944353280,,2.7055,0.061,1.0000
34140,8949596160,,2.7206,0.060,1.0000
34160,8954839040,,2.7114,0.060,1.0000
34180,8960081920,,2.6885,0.062,1.0000
34200,8965324800,,2.7575,0.059,1.0000
34220,8970567680,,2.7403,0.059,1.0000
34240,8975810560,,2.7151,0.060,1.0000
34260,8981053440,,2.7462,0.060,1.0000
34280,8986296320,,2.7791,0.059,1.0000
34300,8991539200,,2.7262,0.060,1.0000
34320,8996782080,,2.7270,0.061,1.0000
34340,9002024960,,2.8067,0.061,1.0000
34360,9007267840,,2.7768,0.061,1.0000
34380,9012510720,,2.7670,0.060,1.0000
34400,9017753600,,2.6980,0.062,1.0000
34420,9022996480,,2.7983,0.062,1.0000
34440,9028239360,,2.6483,0.057,1.0000
34460,9033482240,,2.6961,0.061,1.0000
34480,9038725120,,2.7331,0.060,1.0000
34500,9043968000,,2.7592,0.060,1.0000
34520,9049210880,,2.6864,0.063,1.0000
34540,9054453760,,2.7539,0.061,1.0000
34560,9059696640,,2.7286,0.063,1.0000
34580,9064939520,,2.6756,0.059,1.0000
34600,9070182400,,2.6828,0.062,1.0000
34620,9075425280,,2.6410,0.061,1.0000
34640,9080668160,,2.7156,0.060,1.0000
34660,9085911040,,2.6919,0.062,1.0000
34680,9091153920,,2.6525,0.059,1.0000
34700,9096396800,,2.7336,0.063,1.0000
34720,9101639680,,2.7337,0.059,1.0000
34740,9106882560,,2.7411,0.058,1.0000
34760,9112125440,,2.7376,0.064,1.0000
34780,9117368320,,2.7028,0.059,1.0000
34800,9122611200,,2.7471,0.060,1.0000
34820,9127854080,,2.8023,0.059,1.0000
34840,9133096960,,2.7128,0.064,1.0000
34860,9138339840,,2.7276,0.061,1.0000
34880,9143582720,,2.7415,0.061,1.0000
34900,9148825600,,2.7241,0.058,1.0000
34920,9154068480,,2.7494,0.058,1.0000
34940,9159311360,,2.7570,0.060,1.0000
34960,9164554240,,2.7388,0.058,1.0000
34980,9169797120,,2.7327,0.061,1.0000
35000,9175040000,,2.7487,0.058,1.0000
35020,9180282880,,2.6444,0.057,1.0000
35040,9185525760,,2.7457,0.063,1.0000
35060,9190768640,,2.7662,0.059,1.0000
35080,9196011520,,2.6984,0.062,1.0000
35100,9201254400,,2.6522,0.059,1.0000
35120,9206497280,,2.8065,0.058,1.0000
35140,9211740160,,2.7497,0.062,1.0000
35160,9216983040,,2.7697,0.059,1.0000
35180,9222225920,,2.7280,0.058,1.0000
35200,9227468800,,2.6860,0.059,1.0000
35220,9232711680,,2.6968,0.059,1.0000
35240,9237954560,,2.6888,0.061,1.0000
35260,9243197440,,2.7188,0.058,1.0000
35280,9248440320,,2.7961,0.061,1.0000
35300,9253683200,,2.7219,0.062,1.0000
35320,9258926080,,2.7871,0.061,1.0000
35340,9264168960,,2.8446,0.059,1.0000
35360,9269411840,,2.7238,0.061,1.0000
35380,9274654720,,2.7319,0.059,1.0000
35400,9279897600,,2.7284,0.059,1.0000
35420,9285140480,,2.7372,0.064,1.0000
35440,9290383360,,2.6606,0.057,1.0000
35460,9295626240,,2.6902,0.063,1.0000
35480,9300869120,,2.7409,0.058,1.0000
35500,9306112000,,2.6982,0.061,1.0000
35520,9311354880,,2.6968,0.058,1.0000
35540,9316597760,,2.7491,0.059,1.0000
35560,9321840640,,2.7385,0.060,1.0000
35580,9327083520,,2.6913,0.059,1.0000
35600,9332326400,,2.7524,0.060,1.0000
35620,9337569280,,2.7235,0.057,1.0000
35640,9342812160,,2.7509,0.060,1.0000
35660,9348055040,,2.7655,0.062,1.0000
35680,9353297920,,2.6987,0.059,1.0000
35700,9358540800,,2.7217,0.059,1.0000
35720,9363783680,,2.7769,0.060,1.0000
35740,9369026560,,2.7456,0.058,1.0000
35760,9374269440,,2.7959,0.062,1.0000
35780,9379512320,,2.7480,0.060,1.0000
35800,9384755200,,2.7166,0.059,1.0000
35820,9389998080,,2.7461,0.058,1.0000
35840,9395240960,,2.6939,0.059,1.0000
35860,9400483840,,2.7209,0.059,1.0000
35880,9405726720,,2.7635,0.063,1.0000
35900,9410969600,,2.7150,0.059,1.0000
35920,9416212480,,2.7611,0.061,1.0000
35940,9421455360,,2.7069,0.060,1.0000
35960,9426698240,,2.7255,0.059,1.0000
35980,9431941120,,2.7672,0.059,1.0000
36000,9437184000,,2.6651,0.059,1.0000
36020,9442426880,,2.7291,0.061,1.0000
36040,9447669760,,2.7236,0.060,1.0000
36060,9452912640,,2.7355,0.058,1.0000
36080,9458155520,,2.7007,0.059,1.0000
36100,9463398400,,2.7913,0.059,1.0000
36120,9468641280,,2.7593,0.059,1.0000
36140,9473884160,,2.7062,0.059,1.0000
36160,9479127040,,2.6734,0.058,1.0000
36180,9484369920,,2.7733,0.062,1.0000
36200,9489612800,,2.7228,0.061,1.0000
36220,9494855680,,2.7479,0.059,1.0000
36240,9500098560,,2.7545,0.062,1.0000
36260,9505341440,,2.7408,0.059,1.0000
36280,9510584320,,2.7343,0.059,1.0000
36300,9515827200,,2.7224,0.059,1.0000
36320,9521070080,,2.7497,0.058,1.0000
36340,9526312960,,2.6719,0.058,1.0000
36360,9531555840,,2.6752,0.058,1.0000
36380,9536798720,,2.7380,0.059,1.0000
36400,9542041600,,2.7985,0.060,1.0000
36420,9547284480,,2.7266,0.061,1.0000
36440,9552527360,,2.7061,0.058,1.0000
36460,9557770240,,2.7103,0.061,1.0000
36480,9563013120,,2.7555,0.057,1.0000
36500,9568256000,,2.7157,0.062,1.0000
36520,9573498880,,2.7403,0.059,1.0000
36540,9578741760,,2.7056,0.060,1.0000
36560,9583984640,,2.6899,0.063,1.0000
36580,9589227520,,2.8303,0.058,1.0000
36600,9594470400,,2.7053,0.058,1.0000
36620,9599713280,,2.7089,0.059,1.0000
36640,9604956160,,2.7838,0.060,1.0000
36660,9610199040,,2.7235,0.057,1.0000
36680,9615441920,,2.6767,0.058,1.0000
36700,9620684800,,2.7525,0.063,1.0000
36720,9625927680,,2.6891,0.059,1.0000
36740,9631170560,,2.7793,0.058,1.0000
36760,9636413440,,2.7768,0.060,1.0000
36780,9641656320,,2.6253,0.057,1.0000
36800,9646899200,,2.7402,0.062,1.0000
36820,9652142080,,2.7956,0.062,1.0000
36840,9657384960,,2.6874,0.057,1.0000
36860,9662627840,,2.7571,0.058,1.0000
36880,9667870720,,2.7410,0.065,1.0000
36900,9673113600,,2.7217,0.057,1.0000
36920,9678356480,,2.7643,0.059,1.0000
36940,9683599360,,2.7037,0.062,1.0000
36960,9688842240,,2.6656,0.061,1.0000
36980,9694085120,,2.6800,0.059,1.0000
37000,9699328000,,2.7212,0.058,1.0000
37020,9704570880,,2.7235,0.059,1.0000
37040,9709813760,,2.6797,0.058,1.0000
37060,9715056640,,2.7438,0.058,1.0000
37080,9720299520,,2.7502,0.060,1.0000
37100,9725542400,,2.7332,0.062,1.0000
37120,9730785280,,2.7072,0.059,0.9960
37140,9736028160,,2.6753,0.061,0.9920
37160,9741271040,,2.7495,0.061,0.9880
37180,9746513920,,2.7570,0.059,0.9830
37200,9751756800,,2.7215,0.062,0.9790
37220,9756999680,,2.6785,0.058,0.9740
37240,9762242560,,2.6598,0.057,0.9700
37260,9767485440,,2.7091,0.058,0.9660
37280,9772728320,,2.6918,0.059,0.9610
37300,9777971200,,2.7619,0.059,0.9570
37320,9783214080,,2.7115,0.059,0.9530
37340,9788456960,,2.7599,0.059,0.9480
37360,9793699840,,2.6968,0.057,0.9440
37380,9798942720,,2.7055,0.058,0.9400
37400,9804185600,,2.6850,0.058,0.9350
37420,9809428480,,2.7537,0.059,0.9310
37440,9814671360,,2.7302,0.058,0.9260
37460,9819914240,,2.7176,0.057,0.9220
37480,9825157120,,2.6985,0.057,0.9180
37500,9830400000,,2.7301,0.059,0.9130
37520,9835642880,,2.6846,0.060,0.9090
37540,9840885760,,2.7178,0.058,0.9050
37560,9846128640,,2.6787,0.059,0.9000
37580,9851371520,,2.7267,0.059,0.8960
37600,9856614400,,2.6578,0.060,0.8910
37620,9861857280,,2.6744,0.060,0.8870
37640,9867100160,,2.7037,0.058,0.8830
37660,9872343040,,2.7546,0.058,0.8780
37680,9877585920,,2.7102,0.059,0.8740
37700,9882828800,,2.7058,0.061,0.8700
37720,9888071680,,2.7225,0.060,0.8650
37740,9893314560,,2.6986,0.057,0.8610
37760,9898557440,,2.7663,0.058,0.8570
37780,9903800320,,2.6908,0.058,0.8520
37800,9909043200,,2.7047,0.057,0.8480
37820,9914286080,,2.7582,0.061,0.8430
37840,9919528960,,2.6920,0.058,0.8390
37860,9924771840,,2.7127,0.057,0.8350
37880,9930014720,,2.7135,0.059,0.8300
37900,9935257600,,2.6974,0.060,0.8260
37920,9940500480,,2.6803,0.058,0.8220
37940,9945743360,,2.6919,0.058,0.8170
37960,9950986240,,2.7077,0.060,0.8130
37980,9956229120,,2.6699,0.062,0.8090
38000,9961472000,,2.6785,0.061,0.8040
38020,9966714880,,2.6835,0.058,0.8000
38040,9971957760,,2.6633,0.061,0.7950
38060,9977200640,,2.6945,0.058,0.7910
38080,9982443520,,2.7558,0.058,0.7870
38100,9987686400,,2.7599,0.057,0.7820
38120,9992929280,,2.6788,0.059,0.7780
38140,9998172160,,2.7181,0.060,0.7740
38160,10003415040,,2.7714,0.060,0.7690
38180,10008657920,,2.7191,0.060,0.7650
38200,10013900800,,2.7071,0.058,0.7600
38220,10019143680,,2.7704,0.056,0.7560
38240,10024386560,,2.6522,0.056,0.7520
38260,10029629440,,2.6754,0.057,0.7470
38280,10034872320,,2.7027,0.058,0.7430
38300,10040115200,,2.7305,0.061,0.7390
38320,10045358080,,2.7074,0.058,0.7340
38340,10050600960,,2.6118,0.060,0.7300
38360,10055843840,,2.6890,0.057,0.7260
38380,10061086720,,2.7673,0.060,0.7210
38400,10066329600,,2.6163,0.056,0.7170
38420,10071572480,,2.7084,0.061,0.7120
38440,10076815360,,2.6938,0.059,0.7080
38460,10082058240,,2.6678,0.058,0.7040
38480,10087301120,,2.6955,0.058,0.6990
38500,10092544000,,2.6972,0.058,0.6950
38520,10097786880,,2.7204,0.060,0.6910
38540,10103029760,,2.7192,0.058,0.6860
38560,10108272640,,2.7295,0.057,0.6820
38580,10113515520,,2.7755,0.059,0.6780
38600,10118758400,,2.7124,0.056,0.6730
38620,10124001280,,2.7122,0.062,0.6690
38640,10129244160,,2.7248,0.058,0.6640
38660,10134487040,,2.6735,0.058,0.6600
38680,10139729920,,2.6469,0.058,0.6560
38700,10144972800,,2.6509,0.058,0.6510
38720,10150215680,,2.6975,0.061,0.6470
38740,10155458560,,2.7145,0.058,0.6430
38760,10160701440,,2.7306,0.058,0.6380
38780,10165944320,,2.7132,0.059,0.6340
38800,10171187200,,2.7530,0.062,0.6290
38820,10176430080,,2.7090,0.058,0.6250
38840,10181672960,,2.6354,0.056,0.6210
38860,10186915840,,2.7287,0.058,0.6160
