step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
15100,3958374400,98560.5,1786206307.4,2.7787,0.077,1.0000,40628
15120,3963617280,98689.3,1786206436.3,2.8327,0.076,1.0000,40697
15140,3968860160,98818.0,1786206565.0,2.8428,0.078,1.0000,40721
15160,3974103040,98946.8,1786206693.8,2.8715,0.074,1.0000,40708
15180,3979345920,99075.7,1786206822.7,2.8162,0.077,1.0000,40692
15200,3984588800,99204.6,1786206951.6,2.8600,0.074,1.0000,40665
15220,3989831680,99333.5,1786207080.5,2.8232,0.074,1.0000,40666
15240,3995074560,99462.3,1786207209.3,2.8594,0.074,1.0000,40705
15260,4000317440,99608.7,1786207355.7,2.8336,0.075,1.0000,35826
15280,4005560320,99737.6,1786207484.5,2.8720,0.076,1.0000,40678
15300,4010803200,99866.4,1786207613.4,2.9036,0.076,1.0000,40688
15320,4016046080,99995.3,1786207742.2,2.8247,0.077,1.0000,40694
15340,4021288960,100124.4,1786207871.4,2.7855,0.073,1.0000,40597
15360,4026531840,100253.4,1786208000.4,2.8013,0.075,1.0000,40645
15380,4031774720,100382.2,1786208129.2,2.8970,0.076,1.0000,40692
15400,4037017600,100511.2,1786208258.1,2.8830,0.077,1.0000,40666
15420,4042260480,100640.1,1786208387.1,2.8364,0.076,1.0000,40658
15440,4047503360,100769.1,1786208516.0,2.8692,0.075,1.0000,40658
15460,4052746240,100898.0,1786208644.9,2.7699,0.075,1.0000,40674
15480,4057989120,101026.8,1786208773.8,2.8614,0.077,1.0000,40682
15500,4063232000,101155.7,1786208902.7,2.8217,0.075,1.0000,40687
15520,4068474880,101302.9,1786209049.8,2.8240,0.075,1.0000,35623
15540,4073717760,101431.7,1786209178.7,2.8020,0.075,1.0000,40703
15560,4078960640,101560.7,1786209307.7,2.7741,0.075,1.0000,40639
15580,4084203520,101690.1,1786209437.0,2.8906,0.075,1.0000,40529
15600,4089446400,101819.0,1786209566.0,2.8385,0.075,1.0000,40658
15620,4094689280,101948.1,1786209695.1,2.7758,0.076,1.0000,40618
15640,4099932160,102077.2,1786209824.1,2.7623,0.074,1.0000,40618
15660,4105175040,102206.2,1786209953.2,2.8424,0.074,1.0000,40623
15680,4110417920,102335.4,1786210082.3,2.8585,0.074,1.0000,40597
15700,4115660800,102464.6,1786210211.6,2.8099,0.077,1.0000,40555
15720,4120903680,102593.9,1786210340.9,2.8392,0.074,1.0000,40553
15740,4126146560,102723.1,1786210470.0,2.8543,0.075,1.0000,40602
15760,4131389440,102867.5,1786210614.5,2.7983,0.074,1.0000,36295
15780,4136632320,102996.3,1786210743.3,2.7876,0.075,1.0000,40716
15800,4141875200,103125.1,1786210872.1,2.7651,0.074,1.0000,40702
15820,4147118080,103253.9,1786211000.9,2.8600,0.075,1.0000,40710
15840,4152360960,103382.9,1786211129.9,2.7704,0.074,1.0000,40637
15860,4157603840,103511.7,1786211258.7,2.8256,0.073,1.0000,40689
15880,4162846720,103640.6,1786211387.6,2.8271,0.079,1.0000,40696
15900,4168089600,103769.3,1786211516.3,2.8030,0.073,1.0000,40726
15920,4173332480,103898.1,1786211645.1,2.8099,0.074,1.0000,40716
15940,4178575360,104026.9,1786211773.9,2.7647,0.074,1.0000,40684
15960,4183818240,104155.7,1786211902.6,2.8157,0.073,1.0000,40730
15980,4189061120,104284.4,1786212031.3,2.8795,0.075,1.0000,40742
16000,4194304000,104413.3,1786212160.3,2.8086,0.073,1.0000,40663
16020,4199546880,104558.0,1786212305.0,2.8048,0.075,1.0000,36233
16040,4204789760,104686.7,1786212433.6,2.8000,0.073,1.0000,40747
16060,4210032640,104815.5,1786212562.5,2.8299,0.074,1.0000,40686
16080,4215275520,104944.7,1786212691.6,2.7692,0.072,1.0000,40601
16100,4220518400,105073.4,1786212820.4,2.8268,0.072,1.0000,40706
16120,4225761280,105202.4,1786212949.4,2.8231,0.073,1.0000,40664
16140,4231004160,105331.2,1786213078.2,2.8049,0.074,1.0000,40684
16160,4236247040,105460.0,1786213207.0,2.8136,0.075,1.0000,40709
16180,4241489920,105588.8,1786213335.8,2.8446,0.074,1.0000,40718
16200,4246732800,105717.6,1786213464.5,2.8843,0.073,1.0000,40721
16220,4251975680,105846.3,1786213593.3,2.8189,0.073,1.0000,40730
16240,4257218560,105975.1,1786213722.0,2.8583,0.074,1.0000,40708
16260,4262461440,106120.3,1786213867.3,2.8463,0.074,1.0000,36101
16280,4267704320,106249.2,1786213996.2,2.8211,0.075,1.0000,40676
16300,4272947200,106378.1,1786214125.1,2.9271,0.074,1.0000,40656
16320,4278190080,106507.3,1786214254.3,2.8037,0.073,1.0000,40590
16340,4283432960,106636.2,1786214383.1,2.7927,0.077,1.0000,40691
16360,4288675840,106765.0,1786214512.0,2.8136,0.073,1.0000,40694
16380,4293918720,106893.9,1786214640.8,2.8508,0.075,1.0000,40681
16400,4299161600,107022.6,1786214769.6,2.8615,0.076,1.0000,40727
16420,4304404480,107151.4,1786214898.4,2.8563,0.075,1.0000,40710
16440,4309647360,107280.2,1786215027.2,2.8189,0.072,1.0000,40700
16460,4314890240,107408.9,1786215155.9,2.8756,0.073,1.0000,40725
16480,4320133120,107537.7,1786215284.7,2.8107,0.071,1.0000,40721
16500,4325376000,107666.6,1786215413.6,2.8335,0.075,1.0000,40677
16520,4330618880,107811.9,1786215558.9,2.8121,0.072,1.0000,36072
16540,4335861760,107940.7,1786215687.7,2.8168,0.072,1.0000,40715
16560,4341104640,108069.8,1786215816.8,2.7896,0.074,1.0000,40596
16580,4346347520,108198.7,1786215945.7,2.8717,0.075,1.0000,40675
16600,4351590400,108327.6,1786216074.6,2.8094,0.073,1.0000,40680
16620,4356833280,108456.4,1786216203.4,2.8632,0.073,1.0000,40701
16640,4362076160,108585.2,1786216332.2,2.8294,0.071,1.0000,40726
16660,4367319040,108713.9,1786216460.8,2.8340,0.072,1.0000,40746
16680,4372561920,108842.7,1786216589.6,2.7720,0.074,1.0000,40702
16700,4377804800,108971.4,1786216718.4,2.8372,0.072,1.0000,40727
16720,4383047680,109100.3,1786216847.3,2.7834,0.073,1.0000,40681
16740,4388290560,109229.1,1786216976.1,2.8526,0.071,1.0000,40701
16760,4393533440,109375.0,1786217122.0,2.8133,0.073,1.0000,35934
16780,4398776320,109503.6,1786217250.6,2.8451,0.072,1.0000,40760
16800,4404019200,109632.3,1786217379.3,2.8036,0.072,1.0000,40750
16820,4409262080,109761.2,1786217508.2,2.7813,0.073,1.0000,40654
16840,4414504960,109890.0,1786217636.9,2.7782,0.075,1.0000,40734
16860,4419747840,110018.7,1786217765.6,2.7955,0.072,1.0000,40732
16880,4424990720,110147.4,1786217894.4,2.8396,0.073,1.0000,40732
16900,4430233600,110276.0,1786218023.0,2.8297,0.071,1.0000,40749
16920,4435476480,110404.8,1786218151.7,2.8213,0.072,1.0000,40732
16940,4440719360,110533.6,1786218280.5,2.8553,0.078,1.0000,40707
16960,4445962240,110662.4,1786218409.4,2.7648,0.072,1.0000,40680
16980,4451205120,110791.3,1786218538.3,2.8403,0.072,1.0000,40682
17000,4456448000,110920.3,1786218667.3,2.8169,0.073,1.0000,40655
17020,4461690880,111066.4,1786218813.4,2.7995,0.073,1.0000,35872
17040,4466933760,111195.4,1786218942.4,2.8733,0.076,1.0000,40659
17060,4472176640,111324.5,1786219071.5,2.7935,0.072,1.0000,40598
17080,4477419520,111453.5,1786219200.5,2.8295,0.073,1.0000,40650
17100,4482662400,111582.5,1786219329.5,2.7731,0.073,1.0000,40630
17120,4487905280,111711.5,1786219458.5,2.8315,0.077,1.0000,40643
17140,4493148160,111840.5,1786219587.5,2.7992,0.071,1.0000,40662
17160,4498391040,111969.3,1786219716.3,2.8425,0.073,1.0000,40705
17180,4503633920,112098.1,1786219845.1,2.8555,0.071,1.0000,40691
17200,4508876800,112227.0,1786219973.9,2.8416,0.072,1.0000,40690
17220,4514119680,112355.9,1786220102.9,2.7781,0.071,1.0000,40657
17240,4519362560,112484.9,1786220231.9,2.7586,0.071,1.0000,40642
17260,4524605440,112632.2,1786220379.2,2.8445,0.074,1.0000,35604
17280,4529848320,112761.1,1786220508.1,2.7782,0.071,1.0000,40673
17300,4535091200,112890.3,1786220637.3,2.7968,0.073,1.0000,40582
17320,4540334080,113019.3,1786220766.2,2.8138,0.071,1.0000,40643
17340,4545576960,113148.3,1786220895.3,2.8504,0.074,1.0000,40632
17360,4550819840,113277.3,1786221024.3,2.7816,0.073,1.0000,40649
17380,4556062720,113406.2,1786221153.2,2.8808,0.074,1.0000,40660
17400,4561305600,113535.1,1786221282.1,2.7625,0.073,1.0000,40675
17420,4566548480,113664.2,1786221411.1,2.7881,0.070,1.0000,40633
17440,4571791360,113793.2,1786221540.2,2.8158,0.070,1.0000,40621
17460,4577034240,113922.2,1786221669.1,2.8320,0.070,1.0000,40659
17480,4582277120,114051.1,1786221798.1,2.7869,0.074,1.0000,40664
17500,4587520000,114180.0,1786221926.9,2.8075,0.072,1.0000,40687
17520,4592762880,114325.3,1786222072.3,2.8473,0.070,1.0000,36078
17540,4598005760,114454.3,1786222201.3,2.8619,0.074,1.0000,40644
17560,4603248640,114583.5,1786222330.5,2.7793,0.073,1.0000,40560
17580,4608491520,114712.6,1786222459.5,2.8167,0.072,1.0000,40633
17600,4613734400,114841.5,1786222588.5,2.8136,0.072,1.0000,40663
17620,4618977280,114970.4,1786222717.4,2.8236,0.072,1.0000,40665
17640,4624220160,115099.3,1786222846.3,2.7948,0.072,1.0000,40687
17660,4629463040,115228.1,1786222975.1,2.7934,0.071,1.0000,40689
17680,4634705920,115357.0,1786223104.0,2.7496,0.071,1.0000,40691
17700,4639948800,115486.0,1786223232.9,2.8023,0.074,1.0000,40651
17720,4645191680,115614.9,1786223361.9,2.7995,0.071,1.0000,40651
17740,4650434560,115744.0,1786223490.9,2.7907,0.072,1.0000,40632
17760,4655677440,115890.1,1786223637.1,2.8843,0.072,1.0000,35882
17780,4660920320,116019.3,1786223766.2,2.8131,0.071,1.0000,40588
17800,4666163200,116148.8,1786223895.8,2.8052,0.071,1.0000,40456
17820,4671406080,116278.2,1786224025.2,2.8111,0.071,1.0000,40539
17840,4676648960,116407.6,1786224154.5,2.8430,0.072,1.0000,40522
17860,4681891840,116536.9,1786224283.9,2.7352,0.072,1.0000,40527
17880,4687134720,116666.3,1786224413.2,2.7802,0.071,1.0000,40539
17900,4692377600,116795.6,1786224542.6,2.8366,0.070,1.0000,40529
17920,4697620480,116924.9,1786224671.9,2.8038,0.073,1.0000,40562
17940,4702863360,117054.2,1786224801.2,2.8397,0.070,1.0000,40548
17960,4708106240,117183.5,1786224930.5,2.8472,0.073,1.0000,40538
17980,4713349120,117312.8,1786225059.8,2.7906,0.071,1.0000,40554
18000,4718592000,117441.9,1786225188.9,2.7852,0.072,1.0000,40600
18020,4723834880,117587.6,1786225334.5,2.7726,0.070,1.0000,35999
18040,4729077760,117717.1,1786225464.1,2.7341,0.071,1.0000,40483
18060,4734320640,117846.4,1786225593.4,2.8164,0.072,1.0000,40528
18080,4739563520,117975.8,1786225722.8,2.8516,0.071,1.0000,40513
18100,4744806400,118105.2,1786225852.2,2.7723,0.073,1.0000,40530
18120,4750049280,118234.5,1786225981.5,2.8182,0.070,1.0000,40540
18140,4755292160,118363.8,1786226110.8,2.8616,0.072,1.0000,40547
18160,4760535040,118493.1,1786226240.1,2.8151,0.072,1.0000,40547
18180,4765777920,118622.4,1786226369.4,2.8277,0.072,1.0000,40547
18200,4771020800,118751.7,1786226498.7,2.8056,0.070,1.0000,40558
18220,4776263680,118881.0,1786226628.0,2.7953,0.070,1.0000,40541
18240,4781506560,119010.4,1786226757.3,2.8377,0.072,1.0000,40542
18260,4786749440,119155.4,1786226902.4,2.8047,0.072,1.0000,36142
18280,4791992320,119284.9,1786227031.9,2.8448,0.072,1.0000,40482
18300,4797235200,119414.3,1786227161.2,2.8662,0.070,1.0000,40537
18320,4802478080,119543.5,1786227290.5,2.7814,0.072,1.0000,40555
18340,4807720960,119672.9,1786227419.8,2.7977,0.073,1.0000,40543
18360,4812963840,119802.1,1786227549.1,2.8416,0.076,1.0000,40556
18380,4818206720,119931.5,1786227678.4,2.7876,0.070,1.0000,40540
18400,4823449600,120060.8,1786227807.8,2.8010,0.070,1.0000,40522
18420,4828692480,120190.3,1786227937.3,2.8203,0.071,1.0000,40504
18440,4833935360,120319.7,1786228066.7,2.7842,0.069,1.0000,40499
18460,4839178240,120449.3,1786228196.2,2.8277,0.073,1.0000,40481
18480,4844421120,120578.6,1786228325.6,2.9144,0.070,1.0000,40528
18500,4849664000,120708.2,1786228455.1,2.7480,0.070,1.0000,40476
18520,4854906880,120853.7,1786228600.6,2.7705,0.071,1.0000,36033
18540,4860149760,120983.4,1786228730.3,2.7995,0.073,1.0000,40424
18560,4865392640,121112.9,1786228859.9,2.8116,0.070,1.0000,40477
18580,4870635520,121242.2,1786228989.2,2.7405,0.071,1.0000,40536
18600,4875878400,121371.6,1786229118.6,2.7799,0.069,1.0000,40521
18620,4881121280,121501.0,1786229248.0,2.8417,0.071,1.0000,40503
18640,4886364160,121630.5,1786229377.5,2.8417,0.071,1.0000,40488
18660,4891607040,121760.1,1786229507.1,2.8587,0.071,1.0000,40468
18680,4896849920,121889.6,1786229636.5,2.8322,0.068,1.0000,40495
18700,4902092800,122019.1,1786229766.1,2.7728,0.069,1.0000,40468
18720,4907335680,122148.6,1786229895.5,2.8020,0.070,1.0000,40506
18740,4912578560,122278.1,1786230025.1,2.7590,0.070,1.0000,40479
18760,4917821440,122423.5,1786230170.5,2.8678,0.070,1.0000,36054
18780,4923064320,122553.2,1786230300.2,2.7530,0.069,1.0000,40407
18800,4928307200,122682.8,1786230429.8,2.7986,0.071,1.0000,40462
18820,4933550080,122812.3,1786230559.3,2.8300,0.071,1.0000,40489
18840,4938792960,122941.7,1786230688.7,2.8275,0.071,1.0000,40521
18860,4944035840,123071.0,1786230818.0,2.8034,0.073,1.0000,40540
18880,4949278720,123200.4,1786230947.4,2.8315,0.073,1.0000,40527
18900,4954521600,123329.9,1786231076.8,2.8721,0.072,1.0000,40496
18920,4959764480,123459.6,1786231206.6,2.8135,0.070,1.0000,40413
18940,4965007360,123589.8,1786231336.8,2.7925,0.070,1.0000,40254
18960,4970250240,123720.7,1786231467.7,2.8438,0.069,1.0000,40064
18980,4975493120,123851.7,1786231598.7,2.8340,0.072,1.0000,40020
19000,4980736000,123982.9,1786231729.9,2.8295,0.070,1.0000,39951
19020,4985978880,124131.4,1786231878.4,2.8102,0.071,1.0000,35306
19040,4991221760,124262.4,1786232009.4,2.8027,0.070,1.0000,40016
19060,4996464640,124393.4,1786232140.4,2.7888,0.071,1.0000,40039
19080,5001707520,124525.7,1786232272.7,2.8099,0.071,1.0000,39628
19100,5006950400,124657.2,1786232404.2,2.8046,0.070,1.0000,39869
19120,5012193280,124788.8,1786232535.8,2.7484,0.070,1.0000,39840
19140,5017436160,124920.2,1786232667.2,2.7760,0.070,1.0000,39905
19160,5022679040,125051.9,1786232798.9,2.7989,0.071,1.0000,39790
19180,5027921920,125183.6,1786232930.6,2.8341,0.069,1.0000,39821
19200,5033164800,125315.1,1786233062.1,2.8387,0.071,1.0000,39859
19220,5038407680,125446.8,1786233193.7,2.7923,0.071,1.0000,39831
19240,5043650560,125578.1,1786233325.1,2.7638,0.068,1.0000,39909
19260,5048893440,125727.0,1786233474.0,2.8259,0.071,1.0000,35223
19280,5054136320,125858.5,1786233605.4,2.7915,0.073,1.0000,39880
19300,5059379200,125990.0,1786233737.0,2.8341,0.070,1.0000,39854
19320,5064622080,126121.4,1786233868.3,2.8203,0.070,1.0000,39914
19340,5069864960,126252.5,1786233999.5,2.8015,0.070,1.0000,39984
19360,5075107840,126383.6,1786234130.6,2.8058,0.070,1.0000,39986
19380,5080350720,126514.8,1786234261.7,2.7976,0.070,1.0000,39972
19400,5085593600,126645.7,1786234392.6,2.7676,0.069,1.0000,40055
19420,5090836480,126776.5,1786234523.5,2.7090,0.068,1.0000,40064
19440,5096079360,126907.4,1786234654.4,2.7967,0.074,1.0000,40050
19460,5101322240,127038.3,1786234785.3,2.9097,0.074,1.0000,40063
19480,5106565120,127169.1,1786234916.1,2.7601,0.067,1.0000,40082
19500,5111808000,127300.1,1786235047.1,2.7973,0.071,1.0000,40013
19520,5117050880,127447.0,1786235194.0,2.8060,0.069,1.0000,35702
19540,5122293760,127577.9,1786235324.9,2.8244,0.069,1.0000,40038
19560,5127536640,127708.8,1786235455.8,2.8322,0.068,1.0000,40047
19580,5132779520,127839.8,1786235586.8,2.7902,0.067,1.0000,40021
19600,5138022400,127970.8,1786235717.7,2.7958,0.071,1.0000,40050
19620,5143265280,128101.7,1786235848.7,2.8050,0.070,1.0000,40044
19640,5148508160,128232.4,1786235979.4,2.8230,0.071,1.0000,40099
19660,5153751040,128363.1,1786236110.1,2.7786,0.070,1.0000,40124
19680,5158993920,128493.9,1786236240.9,2.8164,0.070,1.0000,40080
19700,5164236800,128624.7,1786236371.6,2.7285,0.067,1.0000,40098
19720,5169479680,128755.3,1786236502.3,2.7802,0.070,1.0000,40117
19740,5174722560,128886.1,1786236633.1,2.7624,0.070,1.0000,40097
19760,5179965440,129034.4,1786236781.4,2.8119,0.070,1.0000,35353
19780,5185208320,129164.7,1786236911.7,2.7669,0.071,1.0000,40237
19800,5190451200,129295.2,1786237042.2,2.8137,0.069,1.0000,40182
19820,5195694080,129425.7,1786237172.6,2.8416,0.069,1.0000,40182
19840,5200936960,129556.1,1786237303.1,2.8015,0.070,1.0000,40189
19860,5206179840,129686.6,1786237433.6,2.8345,0.068,1.0000,40176
19880,5211422720,129817.2,1786237564.2,2.8096,0.069,1.0000,40147
19900,5216665600,129947.6,1786237694.6,2.7961,0.068,1.0000,40214
19920,5221908480,130078.7,1786237825.7,2.7541,0.069,1.0000,39975
19940,5227151360,130208.9,1786237955.9,2.7994,0.071,1.0000,40269
19960,5232394240,130339.2,1786238086.2,2.8714,0.070,1.0000,40250
19980,5237637120,130469.3,1786238216.3,2.8093,0.070,1.0000,40290
20000,5242880000,130599.6,1786238346.6,2.7881,0.070,1.0000,40240
20020,5248122880,130745.3,1786238492.2,2.7951,0.069,1.0000,35996
20040,5253365760,130875.2,1786238622.2,2.8163,0.072,1.0000,40356
20060,5258608640,131005.4,1786238752.4,2.8620,0.070,1.0000,40250
20080,5263851520,131135.7,1786238882.7,2.8249,0.069,1.0000,40240
20100,5269094400,131265.9,1786239012.9,2.8324,0.068,1.0000,40278
20120,5274337280,131396.0,1786239143.0,2.8347,0.070,1.0000,40303
20140,5279580160,131525.9,1786239272.8,2.8149,0.068,1.0000,40363
20160,5284823040,131655.7,1786239402.7,2.8559,0.068,1.0000,40375
20180,5290065920,131785.5,1786239532.5,2.8106,0.069,1.0000,40386
20200,5295308800,131915.4,1786239662.4,2.7447,0.069,1.0000,40366
20220,5300551680,132046.4,1786239793.4,2.8033,0.070,1.0000,40027
20240,5305794560,132176.6,1786239923.6,2.8189,0.068,1.0000,40258
20260,5311037440,132323.3,1786240070.3,2.8389,0.069,1.0000,35739
20280,5316280320,132453.4,1786240200.4,2.7307,0.068,1.0000,40312
20300,5321523200,132583.3,1786240330.3,2.7825,0.070,1.0000,40362
20320,5326766080,132713.0,1786240460.0,2.7723,0.068,1.0000,40416
20340,5332008960,132842.8,1786240589.7,2.7536,0.071,1.0000,40412
20360,5337251840,132972.4,1786240719.4,2.7710,0.069,1.0000,40440
20380,5342494720,133102.0,1786240849.0,2.7079,0.070,1.0000,40444
20400,5347737600,133231.8,1786240978.8,2.8187,0.069,1.0000,40393
20420,5352980480,133361.5,1786241108.5,2.7925,0.067,1.0000,40418
20440,5358223360,133491.3,1786241238.3,2.7710,0.069,1.0000,40402
20460,5363466240,133621.2,1786241368.2,2.8150,0.069,1.0000,40363
20480,5368709120,133751.2,1786241498.2,2.8223,0.068,1.0000,40335
20500,5373952000,133881.4,1786241628.4,2.8113,0.068,1.0000,40268
20520,5379194880,134026.1,1786241773.1,2.7803,0.067,1.0000,36220
20540,5384437760,134155.9,1786241902.9,2.7831,0.068,1.0000,40400
20560,5389680640,134285.6,1786242032.6,2.7286,0.069,1.0000,40423
20580,5394923520,134415.3,1786242162.3,2.7989,0.069,1.0000,40430
20600,5400166400,134545.1,1786242292.0,2.8276,0.071,1.0000,40403
20620,5405409280,134674.6,1786242421.6,2.7224,0.069,1.0000,40478
20640,5410652160,134804.1,1786242551.1,2.8845,0.068,1.0000,40471
20660,5415895040,134933.6,1786242680.6,2.7756,0.071,1.0000,40482
20680,5421137920,135063.0,1786242810.0,2.7949,0.068,1.0000,40528
20700,5426380800,135192.5,1786242939.5,2.7779,0.067,1.0000,40478
20720,5431623680,135322.0,1786243069.0,2.8129,0.069,1.0000,40486
20740,5436866560,135451.6,1786243198.6,2.8172,0.068,1.0000,40454
20760,5442109440,135597.9,1786243344.8,2.8049,0.066,1.0000,35851
20780,5447352320,135727.3,1786243474.3,2.8036,0.069,1.0000,40500
20800,5452595200,135856.8,1786243603.8,2.8109,0.068,1.0000,40478
20820,5457838080,135986.2,1786243733.2,2.7367,0.067,1.0000,40521
20840,5463080960,136115.7,1786243862.7,2.7623,0.068,1.0000,40490
20860,5468323840,136245.3,1786243992.2,2.7842,0.068,1.0000,40470
20880,5473566720,136374.8,1786244121.8,2.7921,0.067,1.0000,40474
20900,5478809600,136504.2,1786244251.2,2.8042,0.069,1.0000,40521
20920,5484052480,136633.4,1786244380.4,2.8414,0.069,1.0000,40579
20940,5489295360,136762.9,1786244509.9,2.8036,0.073,1.0000,40474
20960,5494538240,136892.3,1786244639.3,2.8222,0.066,1.0000,40521
20980,5499781120,137022.0,1786244769.0,2.7830,0.068,1.0000,40422
21000,5505024000,137151.4,1786244898.3,2.7025,0.068,1.0000,40534
21020,5510266880,137296.7,1786245043.7,2.7863,0.070,1.0000,36066
21040,5515509760,137426.0,1786245173.0,2.8355,0.070,1.0000,40552
21060,5520752640,137555.3,1786245302.3,2.7787,0.067,1.0000,40557
21080,5525995520,137684.6,1786245431.5,2.8243,0.071,1.0000,40556
21100,5531238400,137813.8,1786245560.7,2.7710,0.068,1.0000,40581
21120,5536481280,137943.0,1786245690.0,2.7584,0.068,1.0000,40560
21140,5541724160,138072.3,1786245819.3,2.7876,0.069,1.0000,40543
21160,5546967040,138201.6,1786245948.6,2.7787,0.068,1.0000,40555
21180,5552209920,138330.9,1786246077.9,2.7319,0.067,1.0000,40553
21200,5557452800,138460.4,1786246207.4,2.8106,0.068,1.0000,40490
21220,5562695680,138591.1,1786246338.1,2.7528,0.067,1.0000,40106
21240,5567938560,138722.0,1786246469.0,2.7816,0.068,1.0000,40060
21260,5573181440,138871.3,1786246618.3,2.7757,0.069,1.0000,35106
21280,5578424320,139002.0,1786246749.0,2.8006,0.069,1.0000,40134
21300,5583667200,139132.6,1786246879.6,2.7800,0.068,1.0000,40142
21320,5588910080,139263.0,1786247009.9,2.8093,0.068,1.0000,40212
21340,5594152960,139393.5,1786247140.5,2.7227,0.066,1.0000,40153
21360,5599395840,139525.3,1786247272.3,2.7948,0.069,1.0000,39790
21380,5604638720,139655.7,1786247402.7,2.7410,0.066,1.0000,40192
21400,5609881600,139786.2,1786247533.1,2.7793,0.068,1.0000,40201
21420,5615124480,139916.6,1786247663.6,2.7943,0.068,1.0000,40180
21440,5620367360,140046.9,1786247793.9,2.8137,0.070,1.0000,40246
21460,5625610240,140177.3,1786247924.3,2.7803,0.067,1.0000,40217
21480,5630853120,140307.8,1786248054.8,2.7528,0.067,1.0000,40155
21500,5636096000,140438.1,1786248185.0,2.8104,0.067,1.0000,40262
21520,5641338880,140586.4,1786248333.3,2.7310,0.066,1.0000,35353
21540,5646581760,140716.4,1786248463.4,2.7659,0.068,1.0000,40316
21560,5651824640,140846.6,1786248593.6,2.8081,0.068,1.0000,40277
21580,5657067520,140977.0,1786248724.0,2.7875,0.068,1.0000,40198
21600,5662310400,141107.5,1786248854.5,2.7716,0.067,1.0000,40169
21620,5667553280,141239.4,1786248986.4,2.7342,0.068,1.0000,39764
21640,5672796160,141369.6,1786249116.6,2.9035,0.067,1.0000,40260
21660,5678039040,141499.7,1786249246.7,2.8344,0.067,1.0000,40291
21680,5683281920,141629.9,1786249376.9,2.7860,0.067,1.0000,40278
21700,5688524800,141760.1,1786249507.0,2.8106,0.070,1.0000,40279
21720,5693767680,141890.3,1786249637.2,2.7314,0.068,1.0000,40267
21740,5699010560,142020.2,1786249767.1,2.8145,0.069,1.0000,40362
21760,5704253440,142167.6,1786249914.6,2.7990,0.070,1.0000,35551
21780,5709496320,142297.4,1786250044.4,2.7300,0.066,1.0000,40394
21800,5714739200,142427.3,1786250174.3,2.7837,0.068,1.0000,40374
21820,5719982080,142557.2,1786250304.2,2.7345,0.067,1.0000,40345
21840,5725224960,142686.9,1786250433.9,2.7925,0.068,1.0000,40426
21860,5730467840,142816.9,1786250563.9,2.7885,0.066,1.0000,40328
21880,5735710720,142946.7,1786250693.7,2.7960,0.067,1.0000,40397
21900,5740953600,143076.6,1786250823.5,2.7522,0.065,1.0000,40378
21920,5746196480,143206.4,1786250953.3,2.7911,0.066,1.0000,40391
21940,5751439360,143336.1,1786251083.1,2.7398,0.066,1.0000,40398
21960,5756682240,143466.2,1786251213.1,2.8335,0.068,1.0000,40324
21980,5761925120,143595.8,1786251342.8,2.7958,0.066,1.0000,40432
22000,5767168000,143725.4,1786251472.4,2.7611,0.066,1.0000,40459
22020,5772410880,143873.4,1786251620.4,2.7751,0.067,1.0000,35424
22040,5777653760,144003.1,1786251750.1,2.7794,0.068,1.0000,40436
22060,5782896640,144132.7,1786251879.6,2.7633,0.068,1.0000,40462
22080,5788139520,144262.4,1786252009.4,2.7574,0.067,1.0000,40415
22100,5793382400,144392.0,1786252139.0,2.8329,0.066,1.0000,40446
22120,5798625280,144522.2,1786252269.2,2.7942,0.066,1.0000,40263
22140,5803868160,144651.7,1786252398.7,2.8024,0.067,1.0000,40481
22160,5809111040,144781.4,1786252528.4,2.7238,0.068,1.0000,40436
22180,5814353920,144912.2,1786252659.2,2.7982,0.067,1.0000,40071
22200,5819596800,145043.2,1786252790.2,2.7997,0.066,1.0000,40024
22220,5824839680,145173.3,1786252920.2,2.7802,0.069,1.0000,40323
22240,5830082560,145303.0,1786253050.0,2.7910,0.069,1.0000,40417
22260,5835325440,145449.0,1786253196.0,2.6868,0.067,1.0000,35910
22280,5840568320,145578.6,1786253325.6,2.7833,0.067,1.0000,40435
22300,5845811200,145708.3,1786253455.3,2.7527,0.068,1.0000,40442
22320,5851054080,145837.8,1786253584.8,2.7721,0.066,1.0000,40465
22340,5856296960,145967.4,1786253714.4,2.7810,0.066,1.0000,40462
22360,5861539840,146096.9,1786253843.9,2.7748,0.066,1.0000,40485
22380,5866782720,146226.4,1786253973.4,2.7734,0.065,1.0000,40486
22400,5872025600,146356.1,1786254103.1,2.8101,0.067,1.0000,40425
22420,5877268480,146485.8,1786254232.8,2.7967,0.066,1.0000,40434
22440,5882511360,146615.4,1786254362.4,2.7696,0.066,1.0000,40439
22460,5887754240,146745.3,1786254492.3,2.7724,0.065,1.0000,40372
22480,5892997120,146875.1,1786254622.1,2.7754,0.067,1.0000,40387
22500,5898240000,147005.0,1786254752.0,2.7820,0.068,1.0000,40362
22520,5903482880,147152.0,1786254899.0,2.8577,0.069,1.0000,35666
22540,5908725760,147282.1,1786255029.1,2.7829,0.066,1.0000,40302
22560,5913968640,147412.2,1786255159.2,2.7983,0.066,1.0000,40301
22580,5919211520,147542.4,1786255289.3,2.7859,0.066,1.0000,40278
22600,5924454400,147672.6,1786255419.6,2.6651,0.066,1.0000,40244
22620,5929697280,147802.8,1786255549.8,2.7192,0.067,1.0000,40271
