step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
15200,3984588800,36265.5,1786021598.7,3.0725,0.084,1.0000,111178
15220,3989831680,36312.6,1786021645.8,3.0948,0.086,1.0000,111290
15240,3995074560,36359.7,1786021692.9,3.0201,0.083,1.0000,111298
15260,4000317440,36413.4,1786021746.6,3.1175,0.084,1.0000,97628
15280,4005560320,36460.5,1786021793.6,3.0411,0.085,1.0000,111431
15300,4010803200,36507.6,1786021840.7,3.0862,0.087,1.0000,111350
15320,4016046080,36554.7,1786021887.9,3.0396,0.085,1.0000,111244
15340,4021288960,36601.9,1786021935.0,3.0457,0.086,1.0000,111106
15360,4026531840,36649.0,1786021982.2,3.0551,0.088,1.0000,111236
15380,4031774720,36696.2,1786022029.3,3.0123,0.084,1.0000,111159
15400,4037017600,36743.3,1786022076.5,3.0448,0.083,1.0000,111205
15420,4042260480,36790.5,1786022123.7,3.0270,0.086,1.0000,111109
15440,4047503360,36837.7,1786022170.8,3.0649,0.089,1.0000,111168
15460,4052746240,36884.8,1786022218.0,3.0582,0.093,1.0000,111226
15480,4057989120,36932.1,1786022265.2,3.0598,0.085,1.0000,110968
15500,4063232000,36979.2,1786022312.3,3.1300,0.089,1.0000,111325
15520,4068474880,37032.6,1786022365.7,3.0557,0.087,1.0000,98174
15540,4073717760,37079.8,1786022413.0,3.0209,0.082,1.0000,110968
15560,4078960640,37126.9,1786022460.0,3.0392,0.083,1.0000,111388
15580,4084203520,37174.0,1786022507.1,3.0281,0.085,1.0000,111323
15600,4089446400,37221.0,1786022554.2,3.0324,0.085,1.0000,111443
15620,4094689280,37268.1,1786022601.2,3.1140,0.083,1.0000,111446
15640,4099932160,37315.3,1786022648.4,3.1322,0.086,1.0000,111051
15660,4105175040,37362.5,1786022695.7,3.0160,0.085,1.0000,110934
15680,4110417920,37409.7,1786022742.9,2.9963,0.084,1.0000,111065
15700,4115660800,37456.8,1786022789.9,3.0656,0.087,1.0000,111447
15720,4120903680,37504.2,1786022837.4,3.0638,0.085,1.0000,110554
15740,4126146560,37551.4,1786022884.6,2.9819,0.084,1.0000,111038
15760,4131389440,37604.5,1786022937.7,3.0052,0.084,1.0000,98777
15780,4136632320,37651.6,1786022984.7,3.0689,0.084,1.0000,111420
15800,4141875200,37698.8,1786023032.0,3.0769,0.082,1.0000,110979
15820,4147118080,37746.0,1786023079.2,3.0836,0.083,1.0000,111053
15840,4152360960,37793.1,1786023126.3,3.0656,0.085,1.0000,111216
15860,4157603840,37840.2,1786023173.4,3.0588,0.084,1.0000,111409
15880,4162846720,37887.4,1786023220.6,2.9975,0.081,1.0000,111070
15900,4168089600,37934.6,1786023267.8,3.0591,0.084,1.0000,111040
15920,4173332480,37981.9,1786023315.1,3.0613,0.084,1.0000,110930
15940,4178575360,38029.2,1786023362.3,3.0380,0.086,1.0000,110885
15960,4183818240,38076.6,1786023409.8,3.0165,0.086,1.0000,110504
15980,4189061120,38123.8,1786023457.0,3.0871,0.083,1.0000,111026
16000,4194304000,38170.9,1786023504.1,3.0447,0.085,1.0000,111329
16020,4199546880,38223.8,1786023557.0,3.0250,0.086,1.0000,99080
16040,4204789760,38271.0,1786023604.1,3.0436,0.084,1.0000,111282
16060,4210032640,38318.1,1786023651.3,3.0716,0.084,1.0000,111222
16080,4215275520,38365.3,1786023698.5,3.0199,0.088,1.0000,111042
16100,4220518400,38412.5,1786023745.7,3.0334,0.083,1.0000,111056
16120,4225761280,38459.7,1786023792.9,3.0219,0.083,1.0000,111152
16140,4231004160,38506.9,1786023840.1,3.0164,0.086,1.0000,111013
16160,4236247040,38554.2,1786023887.3,2.9245,0.087,1.0000,110978
16180,4241489920,38601.4,1786023934.6,3.1045,0.085,1.0000,110910
16200,4246732800,38648.6,1786023981.8,3.1280,0.084,1.0000,111041
16220,4251975680,38695.9,1786024029.1,3.0601,0.087,1.0000,110947
16240,4257218560,38743.1,1786024076.3,2.9918,0.083,1.0000,111120
16260,4262461440,38796.4,1786024129.5,3.0299,0.082,1.0000,98378
16280,4267704320,38843.6,1786024176.7,3.0201,0.084,1.0000,111082
16300,4272947200,38890.8,1786024224.0,3.0506,0.089,1.0000,110927
16320,4278190080,38938.0,1786024271.2,3.0178,0.084,1.0000,111098
16340,4283432960,38985.3,1786024318.5,3.0236,0.088,1.0000,110898
16360,4288675840,39032.7,1786024365.8,3.0749,0.082,1.0000,110745
16380,4293918720,39080.3,1786024413.4,3.0816,0.088,1.0000,110115
16400,4299161600,39127.6,1786024460.8,3.0258,0.086,1.0000,110798
16420,4304404480,39175.0,1786024508.1,3.0175,0.083,1.0000,110642
16440,4309647360,39222.1,1786024555.2,3.0398,0.084,1.0000,111324
16460,4314890240,39269.4,1786024602.6,3.0357,0.086,1.0000,110710
16480,4320133120,39316.7,1786024649.9,3.0301,0.082,1.0000,110881
16500,4325376000,39364.0,1786024697.1,3.0665,0.085,1.0000,110950
16520,4330618880,39417.5,1786024750.6,3.0387,0.087,1.0000,98017
16540,4335861760,39464.6,1786024797.7,2.9581,0.084,1.0000,111287
16560,4341104640,39511.8,1786024844.9,3.0356,0.082,1.0000,111060
16580,4346347520,39558.9,1786024892.1,2.9957,0.085,1.0000,111237
16600,4351590400,39606.1,1786024939.2,3.0787,0.085,1.0000,111157
16620,4356833280,39653.2,1786024986.4,3.0707,0.085,1.0000,111140
16640,4362076160,39700.4,1786025033.5,3.0672,0.081,1.0000,111279
16660,4367319040,39747.5,1786025080.6,3.0425,0.083,1.0000,111274
16680,4372561920,39794.6,1786025127.7,3.0755,0.088,1.0000,111299
16700,4377804800,39841.7,1786025174.8,3.0794,0.088,1.0000,111322
16720,4383047680,39888.8,1786025222.0,3.0863,0.085,1.0000,111302
16740,4388290560,39935.9,1786025269.1,3.0478,0.082,1.0000,111214
16760,4393533440,39989.2,1786025322.4,2.9667,0.083,1.0000,98353
16780,4398776320,40036.3,1786025369.5,3.0718,0.088,1.0000,111296
16800,4404019200,40083.7,1786025416.9,3.0714,0.082,1.0000,110625
16820,4409262080,40130.9,1786025464.1,2.9690,0.081,1.0000,111122
16840,4414504960,40178.2,1786025511.3,3.0439,0.082,1.0000,110981
16860,4419747840,40225.4,1786025558.5,3.0571,0.079,1.0000,111079
16880,4424990720,40272.4,1786025605.5,3.0576,0.089,1.0000,111498
16900,4430233600,40319.7,1786025652.9,3.0386,0.083,1.0000,110773
16920,4435476480,40366.9,1786025700.1,3.0529,0.083,1.0000,111064
16940,4440719360,40413.9,1786025747.1,3.0197,0.082,1.0000,111472
16960,4445962240,40461.0,1786025794.1,3.0589,0.083,1.0000,111536
16980,4451205120,40507.9,1786025841.1,3.0589,0.082,1.0000,111634
17000,4456448000,40554.9,1786025888.1,2.9773,0.081,1.0000,111567
17020,4461690880,40608.4,1786025941.5,3.0117,0.084,1.0000,98061
17040,4466933760,40655.4,1786025988.6,3.0950,0.082,1.0000,111515
17060,4472176640,40702.5,1786026035.6,3.0329,0.083,1.0000,111336
17080,4477419520,40749.7,1786026082.8,3.0888,0.085,1.0000,111092
17100,4482662400,40796.8,1786026130.0,2.9964,0.080,1.0000,111146
17120,4487905280,40843.9,1786026177.1,2.9862,0.083,1.0000,111307
17140,4493148160,40890.9,1786026224.1,3.0317,0.081,1.0000,111587
17160,4498391040,40937.9,1786026271.1,3.0239,0.082,1.0000,111529
17180,4503633920,40985.0,1786026318.2,3.1411,0.086,1.0000,111431
17200,4508876800,41032.0,1786026365.2,3.0696,0.082,1.0000,111552
17220,4514119680,41079.3,1786026412.4,3.0190,0.085,1.0000,110884
17240,4519362560,41126.5,1786026459.6,3.0187,0.082,1.0000,111117
17260,4524605440,41179.7,1786026512.9,3.0005,0.079,1.0000,98472
17280,4529848320,41226.7,1786026559.9,3.0218,0.081,1.0000,111558
17300,4535091200,41273.7,1786026606.9,3.0713,0.081,1.0000,111584
17320,4540334080,41320.7,1786026653.8,3.0939,0.086,1.0000,111601
17340,4545576960,41367.6,1786026700.8,3.0547,0.084,1.0000,111638
17360,4550819840,41414.6,1786026747.8,3.0734,0.088,1.0000,111498
17380,4556062720,41461.7,1786026794.9,3.0336,0.084,1.0000,111410
17400,4561305600,41508.8,1786026841.9,3.0385,0.083,1.0000,111394
17420,4566548480,41555.8,1786026889.0,3.0944,0.085,1.0000,111416
17440,4571791360,41602.9,1786026936.0,3.0713,0.083,1.0000,111465
17460,4577034240,41649.9,1786026983.1,3.1000,0.086,1.0000,111494
17480,4582277120,41696.9,1786027030.1,3.0129,0.083,1.0000,111503
17500,4587520000,41744.0,1786027077.1,3.0046,0.081,1.0000,111386
17520,4592762880,41796.9,1786027130.0,3.0599,0.083,1.0000,99131
17540,4598005760,41844.1,1786027177.3,3.0801,0.083,1.0000,110955
17560,4603248640,41891.1,1786027224.3,3.0229,0.081,1.0000,111600
17580,4608491520,41938.1,1786027271.3,3.0313,0.087,1.0000,111430
17600,4613734400,41985.2,1786027318.4,3.0023,0.080,1.0000,111438
17620,4618977280,42032.3,1786027365.5,2.9993,0.081,1.0000,111300
17640,4624220160,42079.6,1786027412.8,3.0067,0.082,1.0000,110865
17660,4629463040,42126.7,1786027459.9,3.0944,0.082,1.0000,111343
17680,4634705920,42173.9,1786027507.0,3.0325,0.081,1.0000,111149
17700,4639948800,42221.0,1786027554.1,3.0464,0.080,1.0000,111276
17720,4645191680,42268.1,1786027601.3,3.0464,0.084,1.0000,111152
17740,4650434560,42315.3,1786027648.5,3.0628,0.082,1.0000,111063
17760,4655677440,42368.4,1786027701.6,2.9366,0.078,1.0000,98777
17780,4660920320,42415.6,1786027748.7,3.0603,0.080,1.0000,111238
17800,4666163200,42462.7,1786027795.9,3.0454,0.085,1.0000,111236
17820,4671406080,42509.9,1786027843.1,3.0758,0.090,1.0000,111076
17840,4676648960,42557.0,1786027890.2,2.9976,0.084,1.0000,111255
17860,4681891840,42604.3,1786027937.5,3.0386,0.080,1.0000,110903
17880,4687134720,42651.7,1786027984.8,3.0069,0.082,1.0000,110679
17900,4692377600,42698.9,1786028032.1,3.0357,0.084,1.0000,110901
17920,4697620480,42746.1,1786028079.3,3.0304,0.082,1.0000,111144
17940,4702863360,42793.3,1786028126.4,3.0884,0.080,1.0000,111144
17960,4708106240,42840.5,1786028173.6,3.0485,0.084,1.0000,111080
17980,4713349120,42887.6,1786028220.8,3.0591,0.084,1.0000,111189
18000,4718592000,42934.8,1786028267.9,2.9595,0.081,1.0000,111202
18020,4723834880,42988.0,1786028321.2,3.0818,0.082,1.0000,98470
18040,4729077760,43035.3,1786028368.5,3.0363,0.081,1.0000,110843
18060,4734320640,43082.5,1786028415.7,3.0170,0.078,1.0000,111066
18080,4739563520,43129.6,1786028462.8,2.9991,0.083,1.0000,111271
18100,4744806400,43176.8,1786028509.9,2.9921,0.080,1.0000,111284
18120,4750049280,43224.0,1786028557.2,3.0826,0.084,1.0000,110856
18140,4755292160,43271.4,1786028604.6,3.0794,0.082,1.0000,110619
18160,4760535040,43318.8,1786028652.0,3.0673,0.082,1.0000,110751
18180,4765777920,43366.2,1786028699.4,3.0546,0.080,1.0000,110608
18200,4771020800,43413.4,1786028746.6,3.1137,0.087,1.0000,110929
18220,4776263680,43460.6,1786028793.8,3.0104,0.083,1.0000,111097
18240,4781506560,43507.8,1786028840.9,3.0259,0.080,1.0000,111227
18260,4786749440,43561.3,1786028894.5,3.1070,0.083,1.0000,97985
18280,4791992320,43608.4,1786028941.6,3.0669,0.081,1.0000,111255
18300,4797235200,43655.6,1786028988.7,3.0609,0.082,1.0000,111197
18320,4802478080,43702.8,1786029035.9,2.9690,0.080,1.0000,111090
18340,4807720960,43749.9,1786029083.1,3.0729,0.082,1.0000,111192
18360,4812963840,43797.0,1786029130.2,2.9976,0.082,1.0000,111234
18380,4818206720,43844.2,1786029177.3,3.0132,0.081,1.0000,111256
18400,4823449600,43891.3,1786029224.5,3.0861,0.083,1.0000,111156
18420,4828692480,43938.5,1786029271.6,3.0075,0.080,1.0000,111235
18440,4833935360,43985.6,1786029318.7,3.0383,0.079,1.0000,111280
18460,4839178240,44032.9,1786029366.0,3.0319,0.085,1.0000,110898
18480,4844421120,44080.0,1786029413.2,3.0097,0.083,1.0000,111244
18500,4849664000,44127.1,1786029460.2,3.0508,0.083,1.0000,111330
18520,4854906880,44180.5,1786029513.7,2.9949,0.085,1.0000,98161
18540,4860149760,44227.5,1786029560.7,3.0880,0.082,1.0000,111482
18560,4865392640,44274.6,1786029607.8,3.0370,0.081,1.0000,111350
18580,4870635520,44321.7,1786029654.9,2.9622,0.087,1.0000,111290
18600,4875878400,44368.8,1786029701.9,3.0383,0.081,1.0000,111400
18620,4881121280,44415.8,1786029748.9,3.0073,0.081,1.0000,111535
18640,4886364160,44462.8,1786029796.0,3.0754,0.082,1.0000,111483
18660,4891607040,44509.8,1786029843.0,3.0224,0.079,1.0000,111540
18680,4896849920,44556.8,1786029890.0,3.0185,0.086,1.0000,111504
18700,4902092800,44603.8,1786029937.0,3.0538,0.081,1.0000,111563
18720,4907335680,44650.8,1786029984.0,3.0552,0.084,1.0000,111590
18740,4912578560,44697.8,1786030031.0,3.0745,0.082,1.0000,111492
18760,4917821440,44751.2,1786030084.3,3.0073,0.077,1.0000,98328
18780,4923064320,44798.2,1786030131.4,3.0050,0.079,1.0000,111385
18800,4928307200,44845.4,1786030178.6,3.0004,0.081,1.0000,111141
18820,4933550080,44892.7,1786030225.8,3.0486,0.079,1.0000,110954
18840,4938792960,44939.8,1786030273.0,3.0133,0.079,1.0000,111224
18860,4944035840,44987.0,1786030320.2,3.0995,0.080,1.0000,111081
18880,4949278720,45034.4,1786030367.5,3.0269,0.083,1.0000,110701
18900,4954521600,45081.5,1786030414.6,3.0146,0.079,1.0000,111280
18920,4959764480,45128.6,1786030461.7,3.1018,0.084,1.0000,111280
18940,4965007360,45175.7,1786030508.8,3.0222,0.081,1.0000,111333
18960,4970250240,45222.8,1786030556.0,2.9909,0.079,1.0000,111159
18980,4975493120,45270.0,1786030603.2,3.0371,0.081,1.0000,111197
19000,4980736000,45317.2,1786030650.3,3.0292,0.083,1.0000,111125
19020,4985978880,45370.4,1786030703.6,3.0048,0.080,1.0000,98427
19040,4991221760,45417.6,1786030750.8,3.0068,0.081,1.0000,111172
19060,4996464640,45464.6,1786030797.8,3.0039,0.078,1.0000,111491
19080,5001707520,45511.7,1786030844.9,3.0161,0.080,1.0000,111360
19100,5006950400,45558.8,1786030892.0,3.0352,0.083,1.0000,111309
19120,5012193280,45606.0,1786030939.2,3.0315,0.079,1.0000,111087
19140,5017436160,45653.1,1786030986.3,2.9883,0.082,1.0000,111262
19160,5022679040,45700.2,1786031033.3,3.0562,0.082,1.0000,111448
19180,5027921920,45747.2,1786031080.4,3.0503,0.082,1.0000,111427
19200,5033164800,45794.3,1786031127.5,3.0001,0.080,1.0000,111291
19220,5038407680,45841.5,1786031174.7,2.9590,0.086,1.0000,111158
19240,5043650560,45888.5,1786031221.7,3.0044,0.079,1.0000,111459
19260,5048893440,45941.8,1786031275.0,3.0245,0.082,1.0000,98414
19280,5054136320,45988.8,1786031322.0,3.0004,0.079,1.0000,111540
19300,5059379200,46036.1,1786031369.2,3.0077,0.081,1.0000,110974
19320,5064622080,46083.1,1786031416.2,3.0830,0.078,1.0000,111494
19340,5069864960,46130.1,1786031463.3,3.0662,0.080,1.0000,111476
19360,5075107840,46177.1,1786031510.3,3.0578,0.082,1.0000,111580
19380,5080350720,46224.1,1786031557.2,3.0548,0.086,1.0000,111650
19400,5085593600,46271.2,1786031604.4,3.0356,0.080,1.0000,111152
19420,5090836480,46318.3,1786031651.5,3.0597,0.080,1.0000,111313
19440,5096079360,46365.4,1786031698.5,3.0778,0.081,1.0000,111468
19460,5101322240,46412.4,1786031745.6,3.0710,0.079,1.0000,111426
19480,5106565120,46459.5,1786031792.6,3.0565,0.080,1.0000,111415
19500,5111808000,46506.5,1786031839.7,3.0049,0.080,1.0000,111437
19520,5117050880,46559.9,1786031893.1,3.0415,0.083,1.0000,98210
19540,5122293760,46606.9,1786031940.1,2.9937,0.080,1.0000,111522
19560,5127536640,46653.9,1786031987.0,3.0391,0.080,1.0000,111626
19580,5132779520,46700.9,1786032034.0,3.0308,0.079,1.0000,111578
19600,5138022400,46747.8,1786032081.0,3.0669,0.082,1.0000,111683
19620,5143265280,46794.7,1786032127.9,2.9680,0.078,1.0000,111700
19640,5148508160,46841.7,1786032174.9,3.0236,0.080,1.0000,111560
19660,5153751040,46888.7,1786032221.9,2.9731,0.079,1.0000,111605
19680,5158993920,46935.7,1786032268.9,3.0134,0.081,1.0000,111497
19700,5164236800,46982.8,1786032316.0,3.0939,0.079,1.0000,111346
19720,5169479680,47030.1,1786032363.3,3.0753,0.082,1.0000,110912
19740,5174722560,47077.2,1786032410.4,3.0246,0.079,1.0000,111200
19760,5179965440,47130.7,1786032463.8,3.0542,0.080,1.0000,98157
19780,5185208320,47177.8,1786032511.0,3.0006,0.080,1.0000,111246
19800,5190451200,47224.9,1786032558.1,3.0129,0.077,1.0000,111291
19820,5195694080,47272.0,1786032605.2,3.0482,0.077,1.0000,111306
19840,5200936960,47319.1,1786032652.3,3.0594,0.080,1.0000,111261
19860,5206179840,47366.2,1786032699.4,2.9909,0.080,1.0000,111357
19880,5211422720,47413.3,1786032746.4,3.0297,0.081,1.0000,111389
19900,5216665600,47460.3,1786032793.5,3.0189,0.082,1.0000,111409
19920,5221908480,47507.4,1786032840.6,3.0218,0.083,1.0000,111349
19940,5227151360,47554.5,1786032887.7,3.0175,0.085,1.0000,111293
19960,5232394240,47601.7,1786032934.9,2.9774,0.077,1.0000,111111
19980,5237637120,47648.9,1786032982.0,3.0167,0.081,1.0000,111224
20000,5242880000,47695.9,1786033029.1,2.9501,0.077,1.0000,111397
20020,5248122880,47749.3,1786033082.5,3.0114,0.079,1.0000,98149
20040,5253365760,47796.4,1786033129.6,3.0248,0.079,1.0000,111401
20060,5258608640,47843.5,1786033176.6,3.0586,0.080,1.0000,111365
20080,5263851520,47890.5,1786033223.6,3.0452,0.079,1.0000,111588
20100,5269094400,47937.6,1786033270.8,3.0629,0.079,1.0000,111242
20120,5274337280,47984.6,1786033317.8,3.0055,0.077,1.0000,111513
20140,5279580160,48031.9,1786033365.1,3.0040,0.078,1.0000,110823
20160,5284823040,48079.0,1786033412.1,2.9899,0.078,1.0000,111407
20180,5290065920,48126.1,1786033459.2,3.0347,0.079,1.0000,111375
20200,5295308800,48173.1,1786033506.3,3.0428,0.083,1.0000,111369
20220,5300551680,48220.2,1786033553.3,2.9766,0.083,1.0000,111436
20240,5305794560,48267.3,1786033600.4,2.9694,0.078,1.0000,111373
20260,5311037440,48320.7,1786033653.9,2.9863,0.077,1.0000,98087
20280,5316280320,48367.8,1786033701.0,3.0612,0.078,1.0000,111326
20300,5321523200,48414.9,1786033748.1,2.9933,0.080,1.0000,111190
20320,5326766080,48462.1,1786033795.3,3.0124,0.079,1.0000,111233
20340,5332008960,48509.2,1786033842.4,3.0014,0.079,1.0000,111252
20360,5337251840,48556.3,1786033889.5,3.0312,0.080,1.0000,111245
20380,5342494720,48603.4,1786033936.6,3.0628,0.078,1.0000,111444
20400,5347737600,48650.5,1786033983.7,2.9723,0.080,1.0000,111237
20420,5352980480,48697.7,1786034030.8,3.0333,0.077,1.0000,111229
20440,5358223360,48744.7,1786034077.9,3.0653,0.081,1.0000,111402
20460,5363466240,48791.8,1786034125.0,3.0226,0.081,1.0000,111370
20480,5368709120,48838.8,1786034172.0,2.9751,0.079,1.0000,111415
20500,5373952000,48885.9,1786034219.1,2.9771,0.080,1.0000,111391
20520,5379194880,48939.0,1786034272.2,3.0330,0.077,1.0000,98690
20540,5384437760,48986.1,1786034319.2,3.0238,0.078,1.0000,111489
20560,5389680640,49033.3,1786034366.5,2.9836,0.079,1.0000,111020
20580,5394923520,49080.5,1786034413.7,3.0948,0.084,1.0000,111084
20600,5400166400,49127.5,1786034460.7,3.0531,0.079,1.0000,111471
20620,5405409280,49174.6,1786034507.8,2.9951,0.081,1.0000,111400
20640,5410652160,49221.6,1786034554.8,3.0392,0.075,1.0000,111403
20660,5415895040,49268.7,1786034601.9,2.9639,0.077,1.0000,111394
20680,5421137920,49315.8,1786034648.9,3.0517,0.079,1.0000,111455
20700,5426380800,49362.8,1786034696.0,3.0352,0.076,1.0000,111418
20720,5431623680,49409.9,1786034743.1,3.0073,0.079,1.0000,111260
20740,5436866560,49457.0,1786034790.2,2.9938,0.079,1.0000,111304
20760,5442109440,49510.2,1786034843.3,3.1275,0.080,1.0000,98706
20780,5447352320,49557.2,1786034890.4,3.0303,0.080,1.0000,111335
20800,5452595200,49604.3,1786034937.5,3.0290,0.079,1.0000,111390
20820,5457838080,49651.4,1786034984.6,3.0027,0.081,1.0000,111297
20840,5463080960,49698.5,1786035031.7,3.0713,0.085,1.0000,111286
20860,5468323840,49745.6,1786035078.8,3.0837,0.079,1.0000,111283
20880,5473566720,49792.7,1786035125.9,3.0460,0.079,1.0000,111458
20900,5478809600,49839.7,1786035172.9,2.9385,0.079,1.0000,111463
20920,5484052480,49886.8,1786035220.0,3.0161,0.078,1.0000,111366
20940,5489295360,49933.9,1786035267.1,3.0018,0.079,1.0000,111353
20960,5494538240,49981.0,1786035314.2,3.0192,0.079,1.0000,111295
20980,5499781120,50028.3,1786035361.5,3.0108,0.078,1.0000,110820
21000,5505024000,50075.4,1786035408.6,3.0477,0.078,1.0000,111357
21020,5510266880,50128.6,1786035461.7,3.0447,0.082,1.0000,98584
21040,5515509760,50175.7,1786035508.9,3.0181,0.077,1.0000,111166
21060,5520752640,50222.9,1786035556.0,3.0541,0.077,1.0000,111232
21080,5525995520,50270.0,1786035603.2,2.9431,0.078,1.0000,111169
21100,5531238400,50317.2,1786035650.3,3.0114,0.076,1.0000,111231
21120,5536481280,50364.3,1786035697.5,3.0053,0.077,1.0000,111176
21140,5541724160,50411.4,1786035744.6,3.0928,0.077,1.0000,111318
21160,5546967040,50458.5,1786035791.6,2.9919,0.076,1.0000,111449
21180,5552209920,50505.7,1786035838.8,2.9900,0.076,1.0000,111059
21200,5557452800,50552.8,1786035885.9,3.0367,0.082,1.0000,111343
21220,5562695680,50599.9,1786035933.1,3.0313,0.080,1.0000,111210
21240,5567938560,50647.0,1786035980.2,3.0575,0.077,1.0000,111344
21260,5573181440,50701.2,1786036034.4,2.9375,0.079,1.0000,96675
21280,5578424320,50748.4,1786036081.5,3.0756,0.076,1.0000,111185
21300,5583667200,50795.5,1786036128.7,2.9823,0.074,1.0000,111134
21320,5588910080,50842.7,1786036175.8,3.0018,0.078,1.0000,111236
21340,5594152960,50889.7,1786036222.9,2.9816,0.080,1.0000,111400
21360,5599395840,50936.8,1786036270.0,3.0215,0.080,1.0000,111337
21380,5604638720,50984.0,1786036317.2,2.9703,0.083,1.0000,111168
21400,5609881600,51031.3,1786036364.5,2.9993,0.080,1.0000,110725
21420,5615124480,51078.5,1786036411.6,3.0333,0.078,1.0000,111246
21440,5620367360,51125.6,1786036458.8,3.0166,0.082,1.0000,111267
21460,5625610240,51172.7,1786036505.9,2.9948,0.079,1.0000,111324
21480,5630853120,51219.8,1786036553.0,3.0020,0.077,1.0000,111316
21500,5636096000,51266.9,1786036600.0,2.9461,0.077,1.0000,111331
21520,5641338880,51320.6,1786036653.8,3.0361,0.077,1.0000,97588
21540,5646581760,51367.7,1786036700.9,3.0028,0.081,1.0000,111319
21560,5651824640,51414.7,1786036747.9,2.9996,0.078,1.0000,111447
21580,5657067520,51461.9,1786036795.1,3.0074,0.075,1.0000,111208
21600,5662310400,51509.1,1786036842.2,3.0825,0.081,1.0000,111118
21620,5667553280,51556.2,1786036889.3,3.0382,0.077,1.0000,111331
21640,5672796160,51603.4,1786036936.5,2.9939,0.076,1.0000,111103
21660,5678039040,51650.6,1786036983.8,3.0274,0.074,1.0000,110999
21680,5683281920,51697.9,1786037031.0,2.9633,0.076,1.0000,110929
21700,5688524800,51745.1,1786037078.3,2.9440,0.076,1.0000,110996
21720,5693767680,51792.3,1786037125.4,2.9773,0.076,1.0000,111152
21740,5699010560,51839.4,1786037172.6,2.9756,0.077,1.0000,111200
21760,5704253440,51892.6,1786037225.8,2.9942,0.075,1.0000,98589
21780,5709496320,51939.7,1786037272.8,3.0459,0.075,1.0000,111341
21800,5714739200,51986.8,1786037320.0,2.9766,0.078,1.0000,111147
21820,5719982080,52034.1,1786037367.3,2.9206,0.079,1.0000,110871
21840,5725224960,52081.3,1786037414.4,2.9284,0.079,1.0000,111229
21860,5730467840,52128.3,1786037461.5,3.0835,0.077,1.0000,111400
21880,5735710720,52175.5,1786037508.6,2.9670,0.076,1.0000,111200
21900,5740953600,52222.7,1786037555.9,3.0234,0.079,1.0000,111063
21920,5746196480,52270.1,1786037603.2,3.0458,0.077,1.0000,110692
21940,5751439360,52317.3,1786037650.5,2.9934,0.077,1.0000,110902
21960,5756682240,52364.5,1786037697.7,3.0094,0.080,1.0000,111158
21980,5761925120,52411.6,1786037744.8,3.0082,0.077,1.0000,111286
22000,5767168000,52458.7,1786037791.9,3.0455,0.077,1.0000,111361
22020,5772410880,52511.8,1786037845.0,2.9963,0.077,1.0000,98674
22040,5777653760,52558.9,1786037892.1,3.0059,0.078,1.0000,111247
22060,5782896640,52606.1,1786037939.3,2.9962,0.078,1.0000,111079
22080,5788139520,52653.3,1786037986.4,2.9797,0.078,1.0000,111286
22100,5793382400,52700.4,1786038033.6,3.0375,0.077,1.0000,111193
22120,5798625280,52747.6,1786038080.8,2.9888,0.080,1.0000,111107
22140,5803868160,52794.7,1786038127.9,2.9909,0.076,1.0000,111206
22160,5809111040,52841.9,1786038175.1,3.0146,0.077,1.0000,111140
22180,5814353920,52889.1,1786038222.3,3.0057,0.077,1.0000,111035
22200,5819596800,52936.4,1786038269.5,2.9898,0.075,1.0000,111016
22220,5824839680,52983.6,1786038316.8,2.9642,0.080,1.0000,110879
22240,5830082560,53031.1,1786038364.3,3.0368,0.077,1.0000,110373
22260,5835325440,53084.0,1786038417.2,3.0018,0.080,1.0000,99201
22280,5840568320,53131.3,1786038464.5,3.0040,0.075,1.0000,110860
22300,5845811200,53178.5,1786038511.7,2.9966,0.076,1.0000,110952
22320,5851054080,53225.7,1786038558.9,3.0496,0.074,1.0000,111083
22340,5856296960,53273.0,1786038606.2,2.9876,0.082,1.0000,110932
22360,5861539840,53320.1,1786038653.3,3.0369,0.080,1.0000,111339
22380,5866782720,53367.1,1786038700.3,3.0323,0.078,1.0000,111433
22400,5872025600,53414.3,1786038747.4,3.0080,0.078,1.0000,111290
22420,5877268480,53461.3,1786038794.5,2.9805,0.076,1.0000,111357
22440,5882511360,53508.4,1786038841.6,3.0294,0.075,1.0000,111360
22460,5887754240,53555.5,1786038888.7,2.9929,0.076,1.0000,111271
22480,5892997120,53602.6,1786038935.8,2.9865,0.076,1.0000,111319
22500,5898240000,53649.7,1786038982.9,2.9880,0.075,1.0000,111295
22520,5903482880,53702.5,1786039035.6,2.9832,0.076,1.0000,99451
22540,5908725760,53749.5,1786039082.7,3.0231,0.078,1.0000,111455
22560,5913968640,53796.5,1786039129.7,3.0031,0.076,1.0000,111507
22580,5919211520,53843.5,1786039176.7,3.0677,0.078,1.0000,111624
22600,5924454400,53890.5,1786039223.6,2.9833,0.075,1.0000,111603
22620,5929697280,53937.5,1786039270.6,2.9538,0.076,1.0000,111565
22640,5934940160,53984.5,1786039317.7,3.0482,0.080,1.0000,111407
22660,5940183040,54031.8,1786039364.9,3.0212,0.077,1.0000,110992
22680,5945425920,54078.8,1786039411.9,2.9805,0.076,1.0000,111552
22700,5950668800,54125.8,1786039458.9,2.9681,0.077,1.0000,111488
22720,5955911680,54172.9,1786039506.0,2.9873,0.074,1.0000,111314
